item_number,description,category,item_link,parts_link,release_year,parts_id,parts_description
cty0904,Arctic Snowmobile Driver,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0904,https://www.bricklink.com/catalogItemInv.asp?M=cty0904,2018,3626cpb1214,"Yellow Minifigure, Head Dark Brown Eyebrows, Crooked Smile and Laugh Lines Pattern - Hollow Stud "
cty1036,"Astronaut - Female, Blue Jumpsuit, Reddish Brown Hair Swept Back Into Bun, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1036,https://www.bricklink.com/catalogItemInv.asp?M=cty1036,2019,970c00,Blue Hips  and Legs Plain 
cty1036,"Astronaut - Female, Blue Jumpsuit, Reddish Brown Hair Swept Back Into Bun, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1036,https://www.bricklink.com/catalogItemInv.asp?M=cty1036,2019,973pb3558c01,Blue Torso Jumpsuit with Black Outlined Belt and White Satellite Logo Pattern / Blue Arms / Yellow Hands 
cty1036,"Astronaut - Female, Blue Jumpsuit, Reddish Brown Hair Swept Back Into Bun, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1036,https://www.bricklink.com/catalogItemInv.asp?M=cty1036,2019,99240,"Reddish Brown Minifigure, Hair Female Swept Back Into Bun, Hole on Top "
cty1036,"Astronaut - Female, Blue Jumpsuit, Reddish Brown Hair Swept Back Into Bun, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1036,https://www.bricklink.com/catalogItemInv.asp?M=cty1036,2019,3626cpb0633,"Yellow Minifigure, Head Female Black Eyebrows, Peach Lips Open Smile Pattern - Hollow Stud "
cty1067,"Astronaut - Female, Blue Jumpsuit, Tan Hair Tousled with Side Part, Freckles, Open Smile with Teeth",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1067,https://www.bricklink.com/catalogItemInv.asp?M=cty1067,2019,970c00,Blue Hips  and Legs Plain 
cty1067,"Astronaut - Female, Blue Jumpsuit, Tan Hair Tousled with Side Part, Freckles, Open Smile with Teeth",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1067,https://www.bricklink.com/catalogItemInv.asp?M=cty1067,2019,973pb3558c01,Blue Torso Jumpsuit with Black Outlined Belt and White Satellite Logo Pattern / Blue Arms / Yellow Hands 
cty1067,"Astronaut - Female, Blue Jumpsuit, Tan Hair Tousled with Side Part, Freckles, Open Smile with Teeth",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1067,https://www.bricklink.com/catalogItemInv.asp?M=cty1067,2019,87991,"Tan Minifigure, Hair Tousled with Side Part "
cty1067,"Astronaut - Female, Blue Jumpsuit, Tan Hair Tousled with Side Part, Freckles, Open Smile with Teeth",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1067,https://www.bricklink.com/catalogItemInv.asp?M=cty1067,2019,3626cpb1352,"Yellow Minifigure, Head Dual Sided Female Black Eyebrows, Freckles, Eyelashes, Peach Lips, Open Smile with Teeth / Sleeping Pattern - Hollow Stud "
twn411,"Astronaut - Female, Flat Silver Spacesuit with Harness and White Panel with Classic Space Logo, Reddish Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn411,https://www.bricklink.com/catalogItemInv.asp?M=twn411,2021,973pb3962c01,"Flat Silver Torso Spacesuit with Gold Lines, Dark Blue Harness with Silver Buckles, and White Panel with Classic Space Logo Pattern / White Arms / Dark Blue Hands "
twn411,"Astronaut - Female, Flat Silver Spacesuit with Harness and White Panel with Classic Space Logo, Reddish Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn411,https://www.bricklink.com/catalogItemInv.asp?M=twn411,2021,85974,"Reddish Brown Minifigure, Hair Female Mid-Length with Part over Right Shoulder "
twn411,"Astronaut - Female, Flat Silver Spacesuit with Harness and White Panel with Classic Space Logo, Reddish Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn411,https://www.bricklink.com/catalogItemInv.asp?M=twn411,2021,970c00,White Hips  and Legs Plain 
twn411,"Astronaut - Female, Flat Silver Spacesuit with Harness and White Panel with Classic Space Logo, Reddish Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn411,https://www.bricklink.com/catalogItemInv.asp?M=twn411,2021,3626cpb2381,"Yellow Minifigure, Head Female Black Eyebrows, Eyelashes, Peach Lips, Smile, Teeth Pattern - Hollow Stud "
cty1008,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Freckles with Smirk and Winking",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1008,https://www.bricklink.com/catalogItemInv.asp?M=cty1008,2019,973pb3557c01,Orange Torso Spacesuit with Dark Bluish Gray Stripes Pattern / Orange Arms / Dark Bluish Gray Hands 
cty1008,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Freckles with Smirk and Winking",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1008,https://www.bricklink.com/catalogItemInv.asp?M=cty1008,2019,89159,"Trans-Light Blue Minifigure, Visor Large with Trapezoid Area on Top "
cty1008,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Freckles with Smirk and Winking",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1008,https://www.bricklink.com/catalogItemInv.asp?M=cty1008,2019,970c04pb10,White Hips and Orange Legs with Black Outlined Belt and Dark Bluish Gray Stripes Pattern 
cty1008,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Freckles with Smirk and Winking",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1008,https://www.bricklink.com/catalogItemInv.asp?M=cty1008,2019,3838,White Minifigure Air Tanks 
cty1008,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Freckles with Smirk and Winking",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1008,https://www.bricklink.com/catalogItemInv.asp?M=cty1008,2019,49663pb01,"White Minifigure, Headgear Helmet Space, City Astronaut with Molded Black Neck Base Pattern "
cty1008,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Freckles with Smirk and Winking",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1008,https://www.bricklink.com/catalogItemInv.asp?M=cty1008,2019,3626cpb2145,"Yellow Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Medium Nougat Freckles and Lips, Small Smirk / Left Eye Squinted Pattern - Hollow Stud "
cty1065,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1065,https://www.bricklink.com/catalogItemInv.asp?M=cty1065,2019,973pb3557c01,Orange Torso Spacesuit with Dark Bluish Gray Stripes Pattern / Orange Arms / Dark Bluish Gray Hands 
cty1065,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1065,https://www.bricklink.com/catalogItemInv.asp?M=cty1065,2019,89159,"Trans-Light Blue Minifigure, Visor Large with Trapezoid Area on Top "
cty1065,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1065,https://www.bricklink.com/catalogItemInv.asp?M=cty1065,2019,970c04pb10,White Hips and Orange Legs with Black Outlined Belt and Dark Bluish Gray Stripes Pattern 
cty1065,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1065,https://www.bricklink.com/catalogItemInv.asp?M=cty1065,2019,3838,White Minifigure Air Tanks 
cty1065,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1065,https://www.bricklink.com/catalogItemInv.asp?M=cty1065,2019,49663pb01,"White Minifigure, Headgear Helmet Space, City Astronaut with Molded Black Neck Base Pattern "
cty1065,"Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1065,https://www.bricklink.com/catalogItemInv.asp?M=cty1065,2019,3626cpb0633,"Yellow Minifigure, Head Female Black Eyebrows, Peach Lips Open Smile Pattern - Hollow Stud "
cty1064,"Astronaut - Female, White Spacesuit with Orange Lines, Closed Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1064,https://www.bricklink.com/catalogItemInv.asp?M=cty1064,2019,89159,"Metallic Gold Minifigure, Visor Large with Trapezoid Area on Top "
cty1064,"Astronaut - Female, White Spacesuit with Orange Lines, Closed Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1064,https://www.bricklink.com/catalogItemInv.asp?M=cty1064,2019,970c00pb0973,"White Hips and Legs with Black Outlined Belt, Dark Bluish Gray and Orange Stripes Pattern "
cty1064,"Astronaut - Female, White Spacesuit with Orange Lines, Closed Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1064,https://www.bricklink.com/catalogItemInv.asp?M=cty1064,2019,87754,"White Minifigure, Headgear Helmet Underwater / Space "
cty1064,"Astronaut - Female, White Spacesuit with Orange Lines, Closed Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1064,https://www.bricklink.com/catalogItemInv.asp?M=cty1064,2019,973pb3553c01,White Torso Spacesuit with Dark Bluish Gray and Orange Stripes Pattern / White Arms / White Hands 
cty1064,"Astronaut - Female, White Spacesuit with Orange Lines, Closed Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1064,https://www.bricklink.com/catalogItemInv.asp?M=cty1064,2019,3626cpb1211,"Yellow Minifigure, Head Female Black Thin Eyebrows, Peach Lips Smile Pattern - Hollow Stud "
cty1039,"Astronaut - Female, White Spacesuit with Orange Lines, Side Lamp, Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1039,https://www.bricklink.com/catalogItemInv.asp?M=cty1039,2019,4274,"Light Bluish Gray Technic, Pin 1/2 without Friction Ridges "
cty1039,"Astronaut - Female, White Spacesuit with Orange Lines, Side Lamp, Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1039,https://www.bricklink.com/catalogItemInv.asp?M=cty1039,2019,89159,"Metallic Gold Minifigure, Visor Large with Trapezoid Area on Top "
cty1039,"Astronaut - Female, White Spacesuit with Orange Lines, Side Lamp, Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1039,https://www.bricklink.com/catalogItemInv.asp?M=cty1039,2019,98138,"Trans-Clear Tile, Round 1 x 1 "
cty1039,"Astronaut - Female, White Spacesuit with Orange Lines, Side Lamp, Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1039,https://www.bricklink.com/catalogItemInv.asp?M=cty1039,2019,4589b,Trans-Orange Cone 1 x 1 with Top Groove 
cty1039,"Astronaut - Female, White Spacesuit with Orange Lines, Side Lamp, Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1039,https://www.bricklink.com/catalogItemInv.asp?M=cty1039,2019,4073,"Trans-Red Plate, Round 1 x 1 "
cty1039,"Astronaut - Female, White Spacesuit with Orange Lines, Side Lamp, Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1039,https://www.bricklink.com/catalogItemInv.asp?M=cty1039,2019,970c00pb0973,"White Hips and Legs with Black Outlined Belt, Dark Bluish Gray and Orange Stripes Pattern "
cty1039,"Astronaut - Female, White Spacesuit with Orange Lines, Side Lamp, Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1039,https://www.bricklink.com/catalogItemInv.asp?M=cty1039,2019,87754,"White Minifigure, Headgear Helmet Underwater / Space "
cty1039,"Astronaut - Female, White Spacesuit with Orange Lines, Side Lamp, Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1039,https://www.bricklink.com/catalogItemInv.asp?M=cty1039,2019,15100,"White Technic, Pin with Friction Ridges and Pin Hole "
cty1039,"Astronaut - Female, White Spacesuit with Orange Lines, Side Lamp, Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1039,https://www.bricklink.com/catalogItemInv.asp?M=cty1039,2019,973pb3553c01,White Torso Spacesuit with Dark Bluish Gray and Orange Stripes Pattern / White Arms / White Hands 
cty1039,"Astronaut - Female, White Spacesuit with Orange Lines, Side Lamp, Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1039,https://www.bricklink.com/catalogItemInv.asp?M=cty1039,2019,3626cpb1211,"Yellow Minifigure, Head Female Black Thin Eyebrows, Peach Lips Smile Pattern - Hollow Stud "
twn303,Astronaut - Male with Backpack,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn303,https://www.bricklink.com/catalogItemInv.asp?M=twn303,2017,970c01,Black Hips and White Legs 
twn303,Astronaut - Male with Backpack,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn303,https://www.bricklink.com/catalogItemInv.asp?M=twn303,2017,18649,"Light Bluish Gray Plate, Modified 1 x 2 with Bar Handles on Ends "
twn303,Astronaut - Male with Backpack,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn303,https://www.bricklink.com/catalogItemInv.asp?M=twn303,2017,63868,"Light Bluish Gray Plate, Modified 1 x 2 with Clip on End (Horizontal Grip) "
twn303,Astronaut - Male with Backpack,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn303,https://www.bricklink.com/catalogItemInv.asp?M=twn303,2017,2447,"Trans-Black Minifigure, Visor Standard "
twn303,Astronaut - Male with Backpack,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn303,https://www.bricklink.com/catalogItemInv.asp?M=twn303,2017,18986,Trans-Clear Minifigure Neck Bracket with 2 Back Studs 
twn303,Astronaut - Male with Backpack,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn303,https://www.bricklink.com/catalogItemInv.asp?M=twn303,2017,2446,"White Minifigure, Headgear Helmet Motorcycle (Standard) "
twn303,Astronaut - Male with Backpack,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn303,https://www.bricklink.com/catalogItemInv.asp?M=twn303,2017,3839b,"White Plate, Modified 1 x 2 with Bar Handles - Flat Ends, Low Attachment "
twn303,Astronaut - Male with Backpack,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn303,https://www.bricklink.com/catalogItemInv.asp?M=twn303,2017,99206,"White Plate, Modified 2 x 2 x 2/3 with 2 Studs on Side "
twn303,Astronaut - Male with Backpack,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn303,https://www.bricklink.com/catalogItemInv.asp?M=twn303,2017,973pb2018c01,"White Torso Spacesuit Silver Belt and Chest Piece with Space Shuttle Logo, Front and Back Pattern / White Arms / Dark Bluish Gray Hands "
twn303,Astronaut - Male with Backpack,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn303,https://www.bricklink.com/catalogItemInv.asp?M=twn303,2017,3626cpb1337,"Yellow Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Brown Chin Dimple, Mouth Open Scared / Mouth Closed Stern Pattern - Hollow Stud "
cty1040,"Astronaut - Male, Blue Jumpsuit, Black Hair Short Tousled with Side Part, Queasy and Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1040,https://www.bricklink.com/catalogItemInv.asp?M=cty1040,2019,62810,"Black Minifigure, Hair Short Tousled with Side Part "
cty1040,"Astronaut - Male, Blue Jumpsuit, Black Hair Short Tousled with Side Part, Queasy and Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1040,https://www.bricklink.com/catalogItemInv.asp?M=cty1040,2019,970c00,Blue Hips  and Legs Plain 
cty1040,"Astronaut - Male, Blue Jumpsuit, Black Hair Short Tousled with Side Part, Queasy and Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1040,https://www.bricklink.com/catalogItemInv.asp?M=cty1040,2019,973pb3558c01,Blue Torso Jumpsuit with Black Outlined Belt and White Satellite Logo Pattern / Blue Arms / Yellow Hands 
cty1040,"Astronaut - Male, Blue Jumpsuit, Black Hair Short Tousled with Side Part, Queasy and Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1040,https://www.bricklink.com/catalogItemInv.asp?M=cty1040,2019,3626cpb2492,"Yellow Minifigure, Head Dual Sided Eyebrows, Crow's Feet, Open Mouth Smile / Queasy Expression with Sweat Drop Pattern - Hollow Stud "
cty1068,"Astronaut - Male, Blue Jumpsuit, Dark Bluish Gray Hair and Full Angular Beard, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1068,https://www.bricklink.com/catalogItemInv.asp?M=cty1068,2019,970c00,Blue Hips  and Legs Plain 
cty1068,"Astronaut - Male, Blue Jumpsuit, Dark Bluish Gray Hair and Full Angular Beard, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1068,https://www.bricklink.com/catalogItemInv.asp?M=cty1068,2019,973pb3558c01,Blue Torso Jumpsuit with Black Outlined Belt and White Satellite Logo Pattern / Blue Arms / Yellow Hands 
cty1068,"Astronaut - Male, Blue Jumpsuit, Dark Bluish Gray Hair and Full Angular Beard, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1068,https://www.bricklink.com/catalogItemInv.asp?M=cty1068,2019,43753,"Dark Bluish Gray Minifigure, Hair Swept Back Tousled "
cty1068,"Astronaut - Male, Blue Jumpsuit, Dark Bluish Gray Hair and Full Angular Beard, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1068,https://www.bricklink.com/catalogItemInv.asp?M=cty1068,2019,3626cpb2199,"Yellow Minifigure, Head Beard with Thick Gray Eyebrows, Angular Beard, Open White Mouth, White Pupils Pattern - Hollow Stud "
cty1041,"Astronaut - Male, Blue Jumpsuit, Dark Brown Hair Short Combed Sideways Part Left, Scared and Lopsided Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1041,https://www.bricklink.com/catalogItemInv.asp?M=cty1041,2019,970c00,Blue Hips  and Legs Plain 
cty1041,"Astronaut - Male, Blue Jumpsuit, Dark Brown Hair Short Combed Sideways Part Left, Scared and Lopsided Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1041,https://www.bricklink.com/catalogItemInv.asp?M=cty1041,2019,973pb3558c01,Blue Torso Jumpsuit with Black Outlined Belt and White Satellite Logo Pattern / Blue Arms / Yellow Hands 
cty1041,"Astronaut - Male, Blue Jumpsuit, Dark Brown Hair Short Combed Sideways Part Left, Scared and Lopsided Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1041,https://www.bricklink.com/catalogItemInv.asp?M=cty1041,2019,99930,"Dark Brown Minifigure, Hair Short Combed Sideways Part Left "
