"","X","item_number","description","category","item_link","minifigs_link","color_link","Name","ID","PriceLink","hexCode"
"11",38,"3626pb2968","Minifigure, Head Black Eyebrows, Gold Stars, Medium Nougat Cheek Lines and Cleft Chin, Smile with Teeth Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2968","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2968&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2968#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2968&ColorID=3","#f3d000"
"12",39,"3626pb3130","Minifigure, Head Black Eyebrows, Grin, Medium Nougat Dimple and Chin Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3130","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3130&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3130#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3130&ColorID=90","#faccae"
"13",40,"3626pb3152","Minifigure, Head Black Eyebrows, Raised Left, Chin Dimple, Open Mouth Smile with Teeth Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3152","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3152&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3152#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3152&ColorID=241","#d9c594"
"14",41,"3626pb2939","Minifigure, Head Black Eyebrows, Reddish Brown Mutton Chops and Van Dyke Beard, Open Smile Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2939","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2939&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2939#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2939&ColorID=3","#f3d000"
"15",42,"3626pb3080","Minifigure, Head Black Eyebrows, Silver Goggles with Dark Purple Strap, Black Soul Patch Beard and Lightning Tattoos on Cheeks Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3080","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3080&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3080#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3080&ColorID=3","#f3d000"
"16",43,"3626pb3097","Minifigure, Head Black Eyebrows, White Pupils, Medium Nougat Cheek Lines, Chin Dimple, Open Mouth with Teeth, Angry Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3097","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3097&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3097#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3097&ColorID=28","#f8ae79"
"17",45,"3626pb3161","Minifigure, Head Black Thick Eyebrows Raised, Scowl with Teeth Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3161","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3161&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3161#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3161&ColorID=241","#d9c594"
"18",46,"3626pb2973","Minifigure, Head Black Thick Eyebrows, 3 Bright Light Blue Sweat Drops, Open Mouth with Teeth Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2973","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2973&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2973#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2973&ColorID=3","#f3d000"
"19",47,"3626pb2942","Minifigure, Head Black Thick Eyebrows, Left Raised, Wide Sinister Smile with Teeth Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2942","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2942&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2942#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2942&ColorID=90","#faccae"
"20",48,"3626pb2978","Minifigure, Head Child Black Eyebrows, Single Eyelashes, Glasses with Red Frames, Lopsided Grin Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2978","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2978&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2978#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2978&ColorID=3","#f3d000"
"21",51,"3626pb3142","Minifigure, Head Dark Bluish Gray Eyebrows, Light Bluish Gray and Dark Bluish Gray Full Beard, Laugh Lines, and White Pupils Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3142","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3142&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3142#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3142&ColorID=3","#f3d000"
"22",52,"3626pb3127","Minifigure, Head Dark Bluish Gray Eyebrows, Medium Nougat Wrinkles, Wide Grin Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3127","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3127&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3127#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3127&ColorID=90","#faccae"
"23",53,"3626pb3027","Minifigure, Head Dark Brown Eyebrows, Black Rectangular Glasses, Open Mouth Smile, White Teeth, Chin Dimple Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3027","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3027&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3027#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3027&ColorID=3","#f3d000"
"24",54,"3626pb3052","Minifigure, Head Dark Brown Eyebrows, Stubble, Nougat Cheek Lines and Chin Dimple Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3052","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3052&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3052#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3052&ColorID=241","#d9c594"
"25",55,"3626pb2941","Minifigure, Head Dark Orange Eyebrows and Chin Whiskers, Medium Nougat Cheek Lines Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2941","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2941&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2941#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2941&ColorID=3","#f3d000"
"26",56,"3626pb3079","Minifigure, Head Dark Tan Eyebrows, Black Single Eyelashes, Medium Nougat Cheek Lines and Chin Dimple, Neutral Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3079","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3079&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3079#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3079&ColorID=90","#faccae"
"27",57,"3626pb2972","Minifigure, Head Dark Tan Thick Eyebrows, Black Mask, Chin Dimple, Open Mouth with Teeth, Lopsided Grin Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2972","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2972&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2972#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2972&ColorID=3","#f3d000"
"28",58,"3626pb3119","Minifigure, Head Dual Side, Dark Brown Eyebrows and Goatee, Medium Nougat Wrinkles, Neutral / Smile Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3119","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3119&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3119#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3119&ColorID=90","#faccae"
"29",67,"3626pb3023","Minifigure, Head Dual Sided Beard Stubble, Reddish Brown Eyebrows, Black Snake Tattoo, Mouth Closed / Mouth Open Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3023","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3023&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3023#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3023&ColorID=90","#faccae"
"30",68,"3626pb3076","Minifigure, Head Dual Sided Black and Gold Sunglasses, Stubble, Neutral / Open Mouth Smile with Raised Lenses Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3076","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3076&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3076#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3076&ColorID=3","#f3d000"
"31",69,"3626pb3088","Minifigure, Head Dual Sided Black Bushy Eyebrows, Licking Lips / Blowing House Down Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3088","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3088&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3088#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3088&ColorID=3","#f3d000"
"32",71,"3626pb3062","Minifigure, Head Dual Sided Black Eyebrows and Beard, Neutral / Grin with Raised Left Eyebrow Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3062","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3062&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3062#T=C","Medium Brown",240,"https://www.bricklink.com/catalogPG.asp?P=3626pb3062&ColorID=240","#a16c42"
"33",72,"3626pb2987","Minifigure, Head Dual Sided Black Eyebrows and Eyes, 2 Red Spots, Eyebrow Raised Smirk / Angry Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2987","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2987&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2987#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2987&ColorID=3","#f3d000"
"34",73,"3626pb3146","Minifigure, Head Dual Sided Black Eyebrows and Glasses, Medium Nougat Lightning Scar, Lopsided Grin / Open Mouth Smile with Teeth Parted Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3146","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3146&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3146#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3146&ColorID=90","#faccae"
"35",74,"3626pb3060","Minifigure, Head Dual Sided Black Eyebrows and Goatee, Dark Tan Cheek Lines and Chin Dimple, Neutral / Scowl with Third Eye Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3060","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3060&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3060#T=C","Tan",2,"https://www.bricklink.com/catalogPG.asp?P=3626pb3060&ColorID=2","#dbc69a"
"36",75,"3626pb3123","Minifigure, Head Dual Sided Black Eyebrows and Moustache, Dark Brown Contour Lines, Sad / Raised Eyebrow Right Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3123","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3123&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3123#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb3123&ColorID=88","#843419"
"37",76,"3626pb3157","Minifigure, Head Dual Sided Black Eyebrows and Stubble, Neutral / Lopsided Open Mouth Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3157","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3157&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3157#T=C","Medium Nougat",150,"https://www.bricklink.com/catalogPG.asp?P=3626pb3157&ColorID=150","#dd9f55"
"38",77,"3626pb2997","Minifigure, Head Dual Sided Black Eyebrows Raised and Eyes with White Pupils, Open Mouth / Worried Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2997","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2997&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2997#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb2997&ColorID=88","#843419"
"39",78,"3626pb3150","Minifigure, Head Dual Sided Black Eyebrows, Cheek Lines, Chin Dimple, Orange Goggles, Grin / Frown Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3150","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3150&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3150#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3150&ColorID=241","#d9c594"
"40",79,"3626pb3090","Minifigure, Head Dual Sided Black Eyebrows, Curly Moustache, Van Dyke Beard, Bright Pink Cheeks, Neutral / Smile with Teeth Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3090","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3090&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3090#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3090&ColorID=3","#f3d000"
"41",80,"3626pb3040","Minifigure, Head Dual Sided Black Eyebrows, Dark Bluish Gray Beard, Neutral / Sneer with Teeth Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3040","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3040&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3040#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3040&ColorID=28","#f8ae79"
"42",81,"3626pb3059","Minifigure, Head Dual Sided Black Eyebrows, Dark Brown Beard, Crow's Feet, Neutral / Fierce Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3059","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3059&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3059#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3059&ColorID=90","#faccae"
"43",82,"3626pb3195","Minifigure, Head Dual Sided Black Eyebrows, Dark Orange Cheek Lines and Chin Dimple, Scowl / Smirk with Raised Eyebrow Left Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3195","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3195&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3195#T=C","Medium Nougat",150,"https://www.bricklink.com/catalogPG.asp?P=3626pb3195&ColorID=150","#dd9f55"
"44",83,"3626pb3194","Minifigure, Head Dual Sided Black Eyebrows, Dark Turquoise and White 'V' Facepaint, Open Smile / Singing with Closed Eyes Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3194","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3194&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3194#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3194&ColorID=3","#f3d000"
"45",84,"3626pb3025","Minifigure, Head Dual Sided Black Eyebrows, Gap in Teeth, Stubble, Lopsided Smile / Scared Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3025","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3025&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3025#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3025&ColorID=28","#f8ae79"
"46",85,"3626pb2971","Minifigure, Head Dual Sided Black Eyebrows, Glasses with Raised Eyebrows / Asleep with Glasses Crooked Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2971","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2971&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2971#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2971&ColorID=3","#f3d000"
"47",86,"3626pb3153","Minifigure, Head Dual Sided Black Eyebrows, Glasses, and Full Beard, Smile with Teeth / Pucker Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3153","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3153&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3153#T=C","Medium Brown",240,"https://www.bricklink.com/catalogPG.asp?P=3626pb3153&ColorID=240","#a16c42"
"48",87,"3626pb3159","Minifigure, Head Dual Sided Black Eyebrows, Glasses, and Stubble, Neutral / Scared with Open Mouth Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3159","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3159&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3159#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3159&ColorID=28","#f8ae79"
"49",88,"3626pb3033","Minifigure, Head Dual Sided Black Eyebrows, Glasses, Cheek Lines, Water Drops, Scared / Terrified Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3033","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3033&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3033#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3033&ColorID=28","#f8ae79"
"50",89,"3626pb3154","Minifigure, Head Dual Sided Black Eyebrows, Glasses, Stubble, Lopsided Grin / Smile with Teeth Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3154","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3154&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3154#T=C","Medium Brown",240,"https://www.bricklink.com/catalogPG.asp?P=3626pb3154&ColorID=240","#a16c42"
"51",90,"3626pb3013","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Chin Dimple, Firm / Smile with Teeth and Raised Left Eyebrow Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3013","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3013&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3013#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3013&ColorID=90","#faccae"
"52",91,"3626pb3126","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Contour Lines, Open Mouth Smile with Teeth and Tongue / Worried Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3126","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3126&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3126#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3126&ColorID=90","#faccae"
"53",92,"3626pb2974","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Freckles and Eye Bags, Open Mouth Smile with Teeth / Worried Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2974","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2974&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2974#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2974&ColorID=3","#f3d000"
"54",93,"3626pb3030","Minifigure, Head Dual Sided Black Eyebrows, Moustache, and Goatee, Medium Nougat Cheek Lines and Wrinkles, Open Mouth Smile with Teeth / Scowl Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3030","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3030&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3030#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3030&ColorID=90","#faccae"
"55",94,"3626pb3117","Minifigure, Head Dual Sided Black Eyebrows, Neutral with Stubble / Surprised with Black Glasses and Lightning Scar Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3117","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3117&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3117#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3117&ColorID=90","#faccae"
"56",95,"3626pb3084","Minifigure, Head Dual Sided Black Eyebrows, Open Mouth with Teeth and Tongue, Wide Smile / Scared Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3084","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3084&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3084#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3084&ColorID=3","#f3d000"
"57",96,"3626pb3070","Minifigure, Head Dual Sided Black Eyebrows, Red Forehead Mark, Frown / Small Open Smile with Teeth and Tongue Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3070","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3070&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3070#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3070&ColorID=3","#f3d000"
"58",97,"3626pb3124","Minifigure, Head Dual Sided Black Eyebrows, Reddish Brown Contour Lines, Raised Eyebrow Left / Slight Open Mouth Grin with Teeth Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3124","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3124&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3124#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3124&ColorID=28","#f8ae79"
"59",98,"3626pb3092","Minifigure, Head Dual Sided Black Eyebrows, Smile with Teeth and Tongue / Scowl Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3092","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3092&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3092#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3092&ColorID=3","#f3d000"
"60",99,"3626pb3072","Minifigure, Head Dual Sided Black Thick Eyebrows, Cheek Lines, Bared Teeth with Forehead Jewel / Open Mouth with Red Tongue Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3072","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3072&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3072#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3072&ColorID=3","#f3d000"
"61",100,"3626pb3151","Minifigure, Head Dual Sided Black Thick Eyebrows, Chin Dimple, Grin with Teeth / Scared Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3151","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3151&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3151#T=C","Medium Brown",240,"https://www.bricklink.com/catalogPG.asp?P=3626pb3151&ColorID=240","#a16c42"
"62",102,"3626pb3122","Minifigure, Head Dual Sided Black Thick Eyebrows, Neutral / Lopsided Grin with Dark Brown Stubble Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3122","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3122&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3122#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3122&ColorID=90","#faccae"
"63",103,"3626pb3073","Minifigure, Head Dual Sided Black Thick Eyebrows, Open Mouth Grin with Teeth and Dark Tan Smudges / Bared Teeth with Sports Goggles Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3073","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3073&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3073#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3073&ColorID=3","#f3d000"
"64",104,"3626pb2986","Minifigure, Head Dual Sided Black Thick Eyebrows, Red Visor with Reflections, Crooked Scowl / Angry Grimace Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2986","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2986&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2986#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2986&ColorID=3","#f3d000"
"65",105,"3626pb3034","Minifigure, Head Dual Sided Child Black Eyebrows, Dark Tan Mud Spots, Open Mouth Smile with Teeth with Gap / Scared Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3034","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3034&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3034#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3034&ColorID=90","#faccae"
"66",106,"3626pb2994","Minifigure, Head Dual Sided Child Black Eyebrows, Glasses and Grin / Closed Mouth with Red Tongue Licking Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2994","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2994&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2994#T=C","Medium Nougat",150,"https://www.bricklink.com/catalogPG.asp?P=3626pb2994&ColorID=150","#dd9f55"
"67",107,"3626pb2993","Minifigure, Head Dual Sided Child Black Eyebrows, Lopsided Open Mouth Smile with Top Teeth and Red Tongue / Sad Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2993","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2993&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2993#T=C","Medium Brown",240,"https://www.bricklink.com/catalogPG.asp?P=3626pb2993&ColorID=240","#a16c42"
"68",108,"3626pb2995","Minifigure, Head Dual Sided Child Black Eyebrows, Open Mouth Smile with Top Teeth and Red Tongue / Right Eyebrow Raised, Confused Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2995","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2995&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2995#T=C","Medium Brown",240,"https://www.bricklink.com/catalogPG.asp?P=3626pb2995&ColorID=240","#a16c42"
"69",109,"3626pb2996","Minifigure, Head Dual Sided Child Black Eyebrows, Smirk / Open Mouth with Left Eyebrow Raised Pattern",2022,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2996","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2996&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2996#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb2996&ColorID=88","#843419"
