sets_id,sets_cat,set_link,mini_link,mini_id,parts_link,parts_id,parts_description
6417-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6417-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6417-1&viewItemType=M,par012,https://www.bricklink.com/catalogItemInv.asp?M=par012,970c00,White Hips  and Legs Plain 
6417-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6417-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6417-1&viewItemType=M,par012,https://www.bricklink.com/catalogItemInv.asp?M=par012,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
6402-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6402-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6402-1&viewItemType=M,par004,https://www.bricklink.com/catalogItemInv.asp?M=par004,6093,"Black Minifigure, Hair Female Ponytail "
6402-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6402-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6402-1&viewItemType=M,par004,https://www.bricklink.com/catalogItemInv.asp?M=par004,973pb018c01,Pink Torso Paradisa Pink Shirt Tied at Bottom with Blue Flowers Pattern / Yellow Arms / Yellow Hands 
6402-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6402-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6402-1&viewItemType=M,par004,https://www.bricklink.com/catalogItemInv.asp?M=par004,970c03,White Hips and Yellow Legs 
6402-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6402-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6402-1&viewItemType=M,par004,https://www.bricklink.com/catalogItemInv.asp?M=par004,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
6402-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6402-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6402-1&viewItemType=M,par027,https://www.bricklink.com/catalogItemInv.asp?M=par027,970c03,Black Hips and Yellow Legs 
6402-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6402-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6402-1&viewItemType=M,par027,https://www.bricklink.com/catalogItemInv.asp?M=par027,4485,"Blue Minifigure, Headgear Cap - Long Flat Bill "
6402-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6402-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6402-1&viewItemType=M,par027,https://www.bricklink.com/catalogItemInv.asp?M=par027,973pb0128c01,White Torso Horizontal Blue and Light Green Stripes Pattern / Yellow Arms / Yellow Hands 
6402-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6402-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6402-1&viewItemType=M,par027,https://www.bricklink.com/catalogItemInv.asp?M=par027,3626bp03,"Yellow Minifigure, Head Moustache Pointed with Standard Grin Pattern - Blocked Open Stud "
1069-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=1069-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=1069-1&viewItemType=M,trn092,https://www.bricklink.com/catalogItemInv.asp?M=trn092,6093,"Red Minifigure, Hair Female Ponytail "
1069-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=1069-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=1069-1&viewItemType=M,trn092,https://www.bricklink.com/catalogItemInv.asp?M=trn092,970c00,White Hips  and Legs Plain 
1069-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=1069-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=1069-1&viewItemType=M,trn092,https://www.bricklink.com/catalogItemInv.asp?M=trn092,973px18c01,White Torso Shirt with Pockets Pattern / White Arms / Yellow Hands 
1069-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=1069-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=1069-1&viewItemType=M,trn092,https://www.bricklink.com/catalogItemInv.asp?M=trn092,2610,Yellow Minifigure Life Jacket 
1069-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=1069-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=1069-1&viewItemType=M,trn092,https://www.bricklink.com/catalogItemInv.asp?M=trn092,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
2882-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=2882-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=2882-1&viewItemType=M,trn092,https://www.bricklink.com/catalogItemInv.asp?M=trn092,6093,"Red Minifigure, Hair Female Ponytail "
2882-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=2882-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=2882-1&viewItemType=M,trn092,https://www.bricklink.com/catalogItemInv.asp?M=trn092,970c00,White Hips  and Legs Plain 
2882-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=2882-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=2882-1&viewItemType=M,trn092,https://www.bricklink.com/catalogItemInv.asp?M=trn092,973px18c01,White Torso Shirt with Pockets Pattern / White Arms / Yellow Hands 
2882-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=2882-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=2882-1&viewItemType=M,trn092,https://www.bricklink.com/catalogItemInv.asp?M=trn092,2610,Yellow Minifigure Life Jacket 
2882-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=2882-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=2882-1&viewItemType=M,trn092,https://www.bricklink.com/catalogItemInv.asp?M=trn092,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,firec023,https://www.bricklink.com/catalogItemInv.asp?M=firec023,970c00,Black Hips  and Legs Plain 
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,firec023,https://www.bricklink.com/catalogItemInv.asp?M=firec023,3901,"Black Minifigure, Hair Male "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,firec023,https://www.bricklink.com/catalogItemInv.asp?M=firec023,973pb0099c01,"Black Torso Fire Flame Badge, Red Belt, Zipper and Collar Pattern / Black Arms / Yellow Hands "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,firec023,https://www.bricklink.com/catalogItemInv.asp?M=firec023,3626bpb0083,"Yellow Minifigure, Head Moustache Curly and Full, Plain Eyebrows Pattern - Blocked Open Stud "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,firec006,https://www.bricklink.com/catalogItemInv.asp?M=firec006,970c00,Black Hips  and Legs Plain 
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,firec006,https://www.bricklink.com/catalogItemInv.asp?M=firec006,973px121c01,"Black Torso Fire Flame Badge, Red Belt, and Zipper Pattern / Black Arms / Yellow Hands "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,firec006,https://www.bricklink.com/catalogItemInv.asp?M=firec006,3834,"White Minifigure, Headgear Fire Helmet "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,firec006,https://www.bricklink.com/catalogItemInv.asp?M=firec006,3626bp05,"Yellow Minifigure, Head Standard Grin, Black Eyebrows, Thick Mouth Pattern - Blocked Open Stud "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,lea006,https://www.bricklink.com/catalogItemInv.asp?M=lea006,973p28c01,"Black Torso Leather Jacket over Red Shirt, White Lapel Outlines and Zippers Pattern / Black Arms / Yellow Hands "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,lea006,https://www.bricklink.com/catalogItemInv.asp?M=lea006,970c00,Blue Hips  and Legs Plain 
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,lea006,https://www.bricklink.com/catalogItemInv.asp?M=lea006,4485,"Red Minifigure, Headgear Cap - Long Flat Bill "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,lea006,https://www.bricklink.com/catalogItemInv.asp?M=lea006,3626bp05,"Yellow Minifigure, Head Standard Grin, Black Eyebrows, Thick Mouth Pattern - Blocked Open Stud "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,cop057,https://www.bricklink.com/catalogItemInv.asp?M=cop057,4485,"Black Minifigure, Headgear Cap - Long Flat Bill "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,cop057,https://www.bricklink.com/catalogItemInv.asp?M=cop057,973px67c01,"Black Torso Police Vest, White Shirt, ID, Yellow Star Badge Pattern / White Arms / Yellow Hands "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,cop057,https://www.bricklink.com/catalogItemInv.asp?M=cop057,970c00,Light Gray Hips  and Legs Plain 
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,cop057,https://www.bricklink.com/catalogItemInv.asp?M=cop057,3626bp04,"Yellow Minifigure, Head Glasses with Black Sunglasses and Standard Grin Pattern - Blocked Open Stud "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,cop047,https://www.bricklink.com/catalogItemInv.asp?M=cop047,970c00,Black Hips  and Legs Plain 
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,cop047,https://www.bricklink.com/catalogItemInv.asp?M=cop047,973px9c01,Black Torso Police Leather Jacket with Thick White Zippers and Badge with Yellow Star Pattern / Black Arms / Black Hands 
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,cop047,https://www.bricklink.com/catalogItemInv.asp?M=cop047,2447,"Trans-Dark Blue Minifigure, Visor Standard "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,cop047,https://www.bricklink.com/catalogItemInv.asp?M=cop047,2446,"White Minifigure, Headgear Helmet Motorcycle (Standard) "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,cop047,https://www.bricklink.com/catalogItemInv.asp?M=cop047,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,rep006,https://www.bricklink.com/catalogItemInv.asp?M=rep006,970c00,Red Hips  and Legs Plain 
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,rep006,https://www.bricklink.com/catalogItemInv.asp?M=rep006,4485,"Red Minifigure, Headgear Cap - Long Flat Bill "
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,rep006,https://www.bricklink.com/catalogItemInv.asp?M=rep006,973pb0113c01,White Torso Overalls Red with Black Wrench Head in Yellow Hexagon Pattern / White Arms / Yellow Hands 
6464-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6464-1&viewItemType=M,rep006,https://www.bricklink.com/catalogItemInv.asp?M=rep006,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,bnk003,https://www.bricklink.com/catalogItemInv.asp?M=bnk003,970c00,Black Hips  and Legs Plain 
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,bnk003,https://www.bricklink.com/catalogItemInv.asp?M=bnk003,973px31c01,"Light Gray Torso Bank Employee Jacket, Dollar Sign Badge and ID Pattern / Green Arms / Yellow Hands "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,bnk003,https://www.bricklink.com/catalogItemInv.asp?M=bnk003,3624,"White Minifigure, Headgear Hat, Police "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,bnk003,https://www.bricklink.com/catalogItemInv.asp?M=bnk003,3626bp04,"Yellow Minifigure, Head Glasses with Black Sunglasses and Standard Grin Pattern - Blocked Open Stud "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,jbl002,https://www.bricklink.com/catalogItemInv.asp?M=jbl002,970c00,Blue Hips  and Legs Plain 
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,jbl002,https://www.bricklink.com/catalogItemInv.asp?M=jbl002,973px122c01,"Blue Torso Town Bulldozer Logo, Zipper Jacket, Pocket Pattern (Lorry Driver) / Blue Arms / Yellow Hands "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,jbl002,https://www.bricklink.com/catalogItemInv.asp?M=jbl002,3833,"Red Minifigure, Headgear Helmet Construction "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,jbl002,https://www.bricklink.com/catalogItemInv.asp?M=jbl002,3626bp03,"Yellow Minifigure, Head Moustache Pointed with Standard Grin Pattern - Blocked Open Stud "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,chef008,https://www.bricklink.com/catalogItemInv.asp?M=chef008,970c00,Red Hips  and Legs Plain 
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,chef008,https://www.bricklink.com/catalogItemInv.asp?M=chef008,3898,"White Minifigure, Headgear Hat, Chef Toque "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,chef008,https://www.bricklink.com/catalogItemInv.asp?M=chef008,973px3c01,"White Torso Chef with 6 Buttons, Short Red Neckerchief Pattern / White Arms / Yellow Hands "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,chef008,https://www.bricklink.com/catalogItemInv.asp?M=chef008,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,firec006,https://www.bricklink.com/catalogItemInv.asp?M=firec006,970c00,Black Hips  and Legs Plain 
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,firec006,https://www.bricklink.com/catalogItemInv.asp?M=firec006,973px121c01,"Black Torso Fire Flame Badge, Red Belt, and Zipper Pattern / Black Arms / Yellow Hands "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,firec006,https://www.bricklink.com/catalogItemInv.asp?M=firec006,3834,"White Minifigure, Headgear Fire Helmet "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,firec006,https://www.bricklink.com/catalogItemInv.asp?M=firec006,3626bp05,"Yellow Minifigure, Head Standard Grin, Black Eyebrows, Thick Mouth Pattern - Blocked Open Stud "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,cop038,https://www.bricklink.com/catalogItemInv.asp?M=cop038,970c00,Black Hips  and Legs Plain 
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,cop038,https://www.bricklink.com/catalogItemInv.asp?M=cop038,973px9c01,Black Torso Police Leather Jacket with Thick White Zippers and Badge with Yellow Star Pattern / Black Arms / Black Hands 
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,cop038,https://www.bricklink.com/catalogItemInv.asp?M=cop038,2447,"Trans-Green Minifigure, Visor Standard "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,cop038,https://www.bricklink.com/catalogItemInv.asp?M=cop038,2446px2,"White Minifigure, Headgear Helmet Motorcycle (Standard) with Black 'POLICE' and Red Line Pattern "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,cop038,https://www.bricklink.com/catalogItemInv.asp?M=cop038,3626bp04,"Yellow Minifigure, Head Glasses with Black Sunglasses and Standard Grin Pattern - Blocked Open Stud "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,twn014,https://www.bricklink.com/catalogItemInv.asp?M=twn014,6093,"Brown Minifigure, Hair Female Ponytail "
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,twn014,https://www.bricklink.com/catalogItemInv.asp?M=twn014,970c00,Green Hips  and Legs Plain 
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,twn014,https://www.bricklink.com/catalogItemInv.asp?M=twn014,973px18c01,White Torso Shirt with Pockets Pattern / White Arms / Yellow Hands 
6326-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6326-1&viewItemType=M,twn014,https://www.bricklink.com/catalogItemInv.asp?M=twn014,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,jbl009,https://www.bricklink.com/catalogItemInv.asp?M=jbl009,970c00,Blue Hips  and Legs Plain 
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,jbl009,https://www.bricklink.com/catalogItemInv.asp?M=jbl009,973px122c01,"Blue Torso Town Bulldozer Logo, Zipper Jacket, Pocket Pattern (Lorry Driver) / Blue Arms / Yellow Hands "
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,jbl009,https://www.bricklink.com/catalogItemInv.asp?M=jbl009,4485,"Red Minifigure, Headgear Cap - Long Flat Bill "
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,jbl009,https://www.bricklink.com/catalogItemInv.asp?M=jbl009,3626bp03,"Yellow Minifigure, Head Moustache Pointed with Standard Grin Pattern - Blocked Open Stud "
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,trn005,https://www.bricklink.com/catalogItemInv.asp?M=trn005,6093,"Black Minifigure, Hair Female Ponytail "
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,trn005,https://www.bricklink.com/catalogItemInv.asp?M=trn005,970c00,Blue Hips  and Legs Plain 
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,trn005,https://www.bricklink.com/catalogItemInv.asp?M=trn005,973px18c01,White Torso Shirt with Pockets Pattern / White Arms / Yellow Hands 
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,trn005,https://www.bricklink.com/catalogItemInv.asp?M=trn005,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,trn104,https://www.bricklink.com/catalogItemInv.asp?M=trn104,4485,"Black Minifigure, Headgear Cap - Long Flat Bill "
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,trn104,https://www.bricklink.com/catalogItemInv.asp?M=trn104,970c00,Light Gray Hips  and Legs Plain 
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,trn104,https://www.bricklink.com/catalogItemInv.asp?M=trn104,973px28c01,"White Torso Train Striped Undershirt, Zipper Jacket Pockets Pattern / Blue Arms / Yellow Hands "
6329-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=6329-1&viewItemType=M,trn104,https://www.bricklink.com/catalogItemInv.asp?M=trn104,3626bp05,"Yellow Minifigure, Head Standard Grin, Black Eyebrows, Thick Mouth Pattern - Blocked Open Stud "
10159-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=10159-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=10159-1&viewItemType=M,air021,https://www.bricklink.com/catalogItemInv.asp?M=air021,4530,"Black Minifigure, Hair Female "
10159-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=10159-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=10159-1&viewItemType=M,air021,https://www.bricklink.com/catalogItemInv.asp?M=air021,973pb0031c01,"Blue Torso Airplane Crew Female, Pocket, Pen, Scarf and Logo Pattern / Blue Arms / Yellow Hands "
