item_number,description,category,price_guide_link,past_used_avg,past_used_min,past_used_max,current_used_avg,current_used_min,current_used_max,past_new_avg,past_new_min,past_new_max,current_new_avg,current_new_min,current_new_max
sw0206,"Obi-Wan Kenobi - Old, Light Nougat, Reddish Brown Hood and Cape",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0336,"Obi-Wan Kenobi - Old, Light Nougat, Reddish Brown Hood and Cape, White Pupils",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0274,"Obi-Wan Kenobi - Old, Light Nougat, White Pupils",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0023,Obi-Wan Kenobi with Light Gray Hair (Old),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0406,Oola,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0140,Owen Lars,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0559,Owen Lars (Printed Legs),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0238,Paploo (Ewok),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1124,Ponda Baba,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0026,Princess Leia,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1022,Princess Leia (20th Anniversary Torso),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0643,Princess Leia (Camouflage Cape),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0371,Princess Leia (Celebration Outfit),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0104,Princess Leia (Cloud City),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0235,Princess Leia (Endor Outfit),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0504,"Princess Leia (Endor, Loose Hair)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0878,Princess Leia (Hoth Outfit White),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0958,"Princess Leia (Hoth Outfit White, Crooked Smile)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0113,"Princess Leia (Hoth Outfit, Bun Hair)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0346,"Princess Leia (Hoth Outfit, French Braid Hair)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0113a,"Princess Leia (Hoth Outfit, Smooth Bun Hair)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0113a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0070,Princess Leia (Jabba Slave with Neck Bracket),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0337,"Princess Leia (White Dress, Big Eyelashes)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0779,"Princess Leia (White Dress, Detailed Belt)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0994,"Princess Leia (White Dress, Detailed Belt, Crooked Smile)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1036,"Princess Leia (White Dress, Detailed Belt, Skirt Part)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0972,Princess Leia - Bespin Outfit,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0085a,"Princess Leia - Light Nougat, Jabba Slave Outfit",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0085a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0085,"Princess Leia - Light Nougat, Jabba Slave Outfit, Neck Bracket",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0175b,"Princess Leia - Light Nougat, White Dress, Big Eyes",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0175b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0175,"Princess Leia - Light Nougat, White Dress, Small Eyes",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0175a,"Princess Leia - Light Nougat, White Dress, Small Eyes, Smooth Hair",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0175a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0485,Princess Leia - Slave Outfit,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0212,Protocol Droid,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0344,R-3PO Protocol Droid,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0147,R1-G4,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0589,R1-Series Droid,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0938,RA-7 Protocol Droid (Pearl Dark Gray),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0030,Rebel Engineer,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0995,Rebel Fleet Trooper - Detailed Vest,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0427,Rebel Fleet Trooper - Grin,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0820,Rebel Ground Crew,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0728,Rebel Officer,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0437,"Rebel Pilot A-wing (Open Helmet, Dark Green Jumpsuit, Frown / Scared) (Arvel Crynyd)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1092,"Rebel Pilot A-wing (Open Helmet, Dark Green Jumpsuit, Smile / Scared) (Arvel Crynyd)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0819,"Rebel Pilot A-wing (Open Helmet, Green Jumpsuit)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0031a,"Rebel Pilot A-wing - Light Nougat Head, Trans-Black Visor, Green Jumpsuit",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0031a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0031b,"Rebel Pilot A-wing - Light Nougat Head, Trans-Yellow Visor, Green Jumpsuit",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0031b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0031,"Rebel Pilot A-wing - Yellow Head, Trans-Yellow Visor, Green Jumpsuit",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0455,Rebel Pilot B-wing (Reddish Brown Helmet),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0032,"Rebel Pilot B-wing (Yellow Head, Light Gray Helmet, Trans-Yellow Visor)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0032a,"Rebel Pilot B-wing - Light Nougat Head, Light Bluish Gray Helmet, Trans-Black Visor, Red Flight Suit",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0032a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0399,Rebel Pilot X-wing,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0544,Rebel Pilot X-wing (Theron Nett),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0094,"Rebel Pilot Y-wing (Jon ""Dutch"" Vander, Gold Leader) - Light Nougat Head",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0369,"Rebel Pilot Y-wing (Jon ""Dutch"" Vander, Gold Leader) - Light Nougat Head with Visor and Chin Strap",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0932,"Rebel Pilot Y-wing (Jon ""Dutch"" Vander, Gold Leader) - Printed Legs",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0033a,"Rebel Pilot Y-wing (Jon ""Dutch"" Vander, Gold Leader) - Yellow Head, Dark Bluish Gray Hips",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0033a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0033,"Rebel Pilot Y-wing (Jon ""Dutch"" Vander, Gold Leader) - Yellow Head, Dark Gray Hips",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0034,Rebel Technician,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0082,"Rebel Technician, Light Bluish Gray Uniform",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0483,Ree-Yees,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0040b,Royal Guard with Black Hands,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0040b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0521,Royal Guard with Dark Red Arms and Hands,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0040,Royal Guard with Red Hands,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0408,Salacious B. Crumb,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0960,"Sandtrooper (Enlisted) - Black Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1131,"Sandtrooper (Enlisted) - Black Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack, Frown (Dual Molded Helmet)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0894,"Sandtrooper (Sergeant) - White Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0271,"Sandtrooper - Black Pauldron (Solid), Survival Backpack, No Dirt Stains, Helmet with Dotted Mouth Pattern and Solid Black Head",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0548a,"Sandtrooper - Black Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0548a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0199,"Sandtrooper - Orange Pauldron (Solid), No Survival Backpack, No Dirt Stains, Helmet with Dotted Mouth Pattern and Solid Black Head",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0109a,"Sandtrooper - Orange Pauldron (Solid), No Survival Backpack, No Dirt Stains, Helmet with Solid Mouth Pattern and Solid Black Head",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0109a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0109,"Sandtrooper - Orange Pauldron (Solid), Survival Backpack, No Dirt Stains, Helmet with Solid Mouth Pattern and Solid Yellow Head",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0364,"Sandtrooper - Orange Pauldron, Survival Backpack, Dirt Stains, Balaclava Head Print and Helmet with Dotted Mouth Pattern",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0383,"Sandtrooper - White Pauldron, Survival Backpack, Dirt Stains, Balaclava Head Print and Helmet with Dotted Mouth Pattern",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0961,"Sandtrooper Squad Leader (Captain) - Orange Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0992,"Sandtrooper Squad Leader/Captain - Orange Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack (Dual Molded Helmet)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1132,"Sandtrooper Squad Leader/Captain - Orange Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack, Frown (Dual Molded Helmet)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0005,Scout Trooper,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0005a,"Scout Trooper (Black Head, Dark Bluish Gray Torso Pattern)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0005a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0505,Scout Trooper (Black Legs),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0005b,"Scout Trooper (Patterned Head, Dark Bluish Gray Torso Pattern)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0005b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0270,Sentry Droid,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0766,Silver Protocol Droid (U-3PO),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0827,Snowspeeder Gunner Will Scotian,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0607,Snowspeeder Pilot - Light Bluish Gray Helmet,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0458,Snowspeeder Pilot - White Helmet,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0597,"Snowspeeder Pilot - White Helmet, Headset",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0826,Snowspeeder Pilot Zev Senesca - Pearl Dark Gray Helmet,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0580,Snowtrooper Commander,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1177,"Snowtrooper Commander, Printed Legs, Dark Tan Hands",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0080,"Snowtrooper, Light Bluish Gray Hips, Black Hands (Falcon blue box)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0764,"Snowtrooper, Light Bluish Gray Hips, Light Bluish Gray Hands - Backpack attached to Neck Bracket with Plate, Modified w/ Clip Ring",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0764b,"Snowtrooper, Light Bluish Gray Hips, Light Bluish Gray Hands - Backpack Directly Attached to Neck Bracket",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0764b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0463,"Snowtrooper, Light Bluish Gray Hips, Light Bluish Gray Hands, Printed Head, Torso Back Printing",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0568,"Snowtrooper, Light Bluish Gray Hips, Light Bluish Gray Hands, White Kama",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0115,"Snowtrooper, Light Bluish Gray Hips, White Hands (Hoth Stormtrooper)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0428,"Snowtrooper, Light Bluish Gray Hips, White Hands, Printed Head",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0101,"Snowtrooper, Light Gray Hips, White Hands",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1009,"Snowtrooper, Printed Legs, Dark Tan Hands",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1178,"Snowtrooper, Printed Legs, Dark Tan Hands - Female, Light Nougat Head",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1180,"Snowtrooper, Printed Legs, Dark Tan Hands - Female, Reddish Brown Head",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1103,"Snowtrooper, Printed Legs, Dark Tan Hands, Cheek Lines, Frown",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1181,"Snowtrooper, Printed Legs, Dark Tan Hands, Cheek Lines, Lopsided Grin",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1102,"Snowtrooper, Printed Legs, Dark Tan Hands, Frown",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1179,"Snowtrooper, Printed Legs, Dark Tan Hands, Scowl",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0112,Star Wars,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0548,Stormtrooper,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0366,"Stormtrooper (Detailed Armor, Patterned Head, Dotted Mouth Pattern)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0997,Stormtrooper (Dual Molded Helmet),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1073,T-16 Skyhopper Pilot - Detailed Belts,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0619,T-16 Skyhopper Pilot - Light Bluish Gray Helmet,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0077,T-16 Skyhopper Pilot - Red Helmet,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0510,Teebo (Ewok),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0153,Ten Numb,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0556,Ten Numb (Red Jumpsuit),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0339,Tokkat (Ewok),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0726,Toryn Farr,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0146,Treadwell Droid,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0550,Treadwell Droid (Dark Bluish Gray Binoculars),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0052,Tusken Raider,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0620,"Tusken Raider - Head Spikes, Crossed Belts",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1074,"Tusken Raider - Head Spikes, Diagonal Belt",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
