Image,Item Id,Item Description,color,Group,DesignID ,DKK ,EUR ,Element platform
,4161677,PLATE 8X8,28,PLATES,41539,1.84,0.25,LEGO
,4166618,PLATE 8X8,194,PLATES,41539,1.76,0.24,LEGO
,4166619,PLATE 8X8,26,PLATES,41539,1.76,0.24,LEGO
,4210802,PLATE 8X8,199,PLATES,41539,1.76,0.24,LEGO
,4570111,PLATE 8X8,138,PLATES,41539,2.48,0.33,LEGO
,4624223,PLATE 8X8,5,PLATES,41539,2.08,0.28,LEGO
,4624911,PLATE 8X8,1,PLATES,41539,1.92,0.26,LEGO
,6021512,"DÆKPLADE 1X2 ""NR. 70""",26,PLATES,42125,0.40,0.05,LEGO
,4224189,DUPLO PLATE 2X8X½,23,PLATES,44524,3.84,0.52,DUPLO
,4247780,DUPLO PLATE 2X8X½,37,PLATES,44524,3.84,0.52,DUPLO
,4541332,DUPLO PLATE 2X8X½,21,PLATES,44524,4.96,0.67,DUPLO
,4493478,FLAT TILE 1X2 NO. 79,199,PLATES,46339,0.40,0.05,LEGO
,4288298,FLAT TILE 2X2 NO. 136,199,PLATES,46502,0.56,0.08,LEGO
,4289304,"FLAT TILE 2X2 ""NO. 137""",1,PLATES,47369,0.56,0.08,LEGO
,4212363,"FLAT TILE 1X2 ""NO. 86""",194,PLATES,47919,0.40,0.05,LEGO
,6020825,"FLAT TILE 1X4 ""NO.28""",199,PLATES,48196,0.56,0.08,LEGO
,4221879,"FLAT TILE 1X2 ""NO. 90""",199,PLATES,49038,0.40,0.05,LEGO
,4227776,"FLAT TILE 1X2 ""NO. 101""",194,PLATES,50290,0.40,0.05,LEGO
,4514842,PLATE 1X12,1,PLATES,60479,0.48,0.06,LEGO
,4514843,PLATE 1X12,21,PLATES,60479,0.48,0.06,LEGO
,4514844,PLATE 1X12,24,PLATES,60479,0.48,0.06,LEGO
,4514845,PLATE 1X12,26,PLATES,60479,0.48,0.06,LEGO
,4514846,PLATE 1X12,194,PLATES,60479,0.48,0.06,LEGO
,6055145,PLATE 1X12,192,PLATES,60479,0.56,0.08,LEGO
,4518252,DUPLO PLATE 8X16X0.5,199,PLATES,61310,21.28,2.86,DUPLO
,4529254,DUPLO PLATE 8X16X0.5,37,PLATES,61310,19.52,2.62,DUPLO
,4587368,DUPLO PLATE 8X16X0.5,23,PLATES,61310,19.44,2.61,DUPLO
,4524449,"FLAT TILE 2X2 ""NO.139",5,PLATES,62721,0.56,0.08,LEGO
,4533742,FLAT TILE 1x3,21,PLATES,63864,0.16,0.02,LEGO
,4558168,FLAT TILE 1x3,1,PLATES,63864,0.16,0.02,LEGO
,4558169,FLAT TILE 1x3,194,PLATES,63864,0.16,0.02,LEGO
,4558170,FLAT TILE 1x3,26,PLATES,63864,0.16,0.02,LEGO
,4558172,FLAT TILE 1x3,24,PLATES,63864,0.16,0.02,LEGO
,4568734,FLAT TILE 1x3,199,PLATES,63864,0.16,0.02,LEGO
,4583299,FLAT TILE 1x3,154,PLATES,63864,0.24,0.03,LEGO
,4587840,FLAT TILE 1x3,23,PLATES,63864,0.16,0.02,LEGO
,4620693,FLAT TILE 1X3,106,PLATES,63864,0.24,0.03,LEGO
,4650622,FLAT TILE 1X3,141,PLATES,63864,0.24,0.03,LEGO
,6015452,FLAT TILE 1X3,138,PLATES,63864,0.24,0.03,LEGO
,6023083,FLAT TILE 1X3,28,PLATES,63864,0.24,0.03,LEGO
,6046903,FLAT TILE 1X3,330,PLATES,63864,0.24,0.03,LEGO
,6100769,FLAT TILE 1X3,192,PLATES,63864,0.24,0.03,LEGO
,6097302,FLAT TILE 1X3,324,PLATES,63864,0.24,0.03,LEGO
,6097492,FLAT TILE 1X3,322,PLATES,63864,0.24,0.03,LEGO
,4549896,FRAME PLATE 4X4,24,PLATES,64799,0.56,0.08,LEGO
,4612621,FRAME PLATE 4X4,194,PLATES,64799,0.56,0.08,LEGO
,6058118,FRAME PLATE 4X4,26,PLATES,64799,0.72,0.10,LEGO
,4655208,"FLAT TILE 2X2 ""NO.201""",1,PLATES,73021,0.56,0.08,LEGO
,6012372,PLATE 8x8,37,PLATES,74965,16.64,2.23,DUPLO
,4521848,FLAT TILE 1X2 LETTER,1,PLATES,80170,0.40,0.05,LEGO
,4654046,"FLAT TILE 1X2, VIDEO TAPE",194,PLATES,81466,0.40,0.05,LEGO
,4293350,"FLAT TILE 1X2, KEYBOARD",1,PLATES,81890,0.40,0.05,LEGO
,4295260,"FLAT TILE 1X2, DEC. 100",28,PLATES,82317,0.40,0.05,LEGO
,4255629,"FLAT TILE 1X1 ""GREY PANEL""",194,PLATES,83484,0.40,0.05,LEGO
,4119091,FLAT TILE 1X4 NO. 17,24,PLATES,83489,0.56,0.08,LEGO
,4119410,FLAT TILE 1X2 NO. 55,1,PLATES,83608,0.40,0.05,LEGO
,4560178,FLAT TILE 2X4,1,PLATES,87079,0.32,0.04,LEGO
,4560179,FLAT TILE 2X4,21,PLATES,87079,0.32,0.04,LEGO
,4560180,FLAT TILE 2X4,23,PLATES,87079,0.32,0.04,LEGO
,4560181,FLAT TILE 2X4,24,PLATES,87079,0.32,0.04,LEGO
,4560182,FLAT TILE 2X4,26,PLATES,87079,0.32,0.04,LEGO
,4560183,FLAT TILE 2X4,194,PLATES,87079,0.32,0.04,LEGO
,4560184,FLAT TILE 2X4,199,PLATES,87079,0.32,0.04,LEGO
,4566179,FLAT TILE 2X4,28,PLATES,87079,0.32,0.04,LEGO
,4569836,FLAT TILE 2X4,140,PLATES,87079,0.40,0.05,LEGO
,4579690,FLAT TILE 2X4,192,PLATES,87079,0.32,0.04,LEGO
,4621543,FLAT TILE 2X4,191,PLATES,87079,0.40,0.05,LEGO
,4633693,FLAT TILE 2X4,151,PLATES,87079,0.40,0.05,LEGO
,4648853,FLAT TILE 2X4,106,PLATES,87079,0.40,0.05,LEGO
,4651898,FLAT TILE 2X4,124,PLATES,87079,0.40,0.05,LEGO
,4651902,FLAT TILE 2X4,324,PLATES,87079,0.32,0.04,LEGO
,6016488,FLAT TILE 2X4,330,PLATES,87079,0.40,0.05,LEGO
,6058089,FLAT TILE 2X4,38,PLATES,87079,0.40,0.05,LEGO
,6097042,FLAT TILE 2X4,322,PLATES,87079,0.40,0.05,LEGO
,4559722,"FLAT TILE 2X2 NR.""155""",23,PLATES,87535,0.56,0.08,LEGO
,4565319,PLATE 2X2 W 1 KNOB,23,PLATES,87580,0.16,0.02,LEGO
,4565320,PLATE 2X2 W 1 KNOB,140,PLATES,87580,0.24,0.03,LEGO
,4565321,PLATE 2X2 W 1 KNOB,28,PLATES,87580,0.16,0.02,LEGO
,4565323,PLATE 2X2 W 1 KNOB,26,PLATES,87580,0.16,0.02,LEGO
,4565386,PLATE 2X2 W 1 KNOB,24,PLATES,87580,0.16,0.02,LEGO
,4565387,PLATE 2X2 W 1 KNOB,5,PLATES,87580,0.16,0.02,LEGO
,4565388,PLATE 2X2 W 1 KNOB,37,PLATES,87580,0.16,0.02,LEGO
,4565394,PLATE 2X2 W 1 KNOB,192,PLATES,87580,0.16,0.02,LEGO
,4581079,PLATE 2X2 W 1 KNOB,102,PLATES,87580,0.24,0.03,LEGO
,4581308,PLATE 2X2 W 1 KNOB,21,PLATES,87580,0.16,0.02,LEGO
,4613761,PLATE 2X2 W 1 KNOB,154,PLATES,87580,0.24,0.03,LEGO
,4659770,PLATE 2X2 W 1 KNOB,268,PLATES,87580,0.24,0.03,LEGO
,6003008,PLATE 2X2 W 1 KNOB,322,PLATES,87580,0.16,0.02,LEGO
,6013635,PLATE 2X2 W 1 KNOB,106,PLATES,87580,0.24,0.03,LEGO
,6029163,PLATE 2X2 W 1 KNOB,321,PLATES,87580,0.24,0.03,LEGO
,6056291,PLATE 2X2 W 1 KNOB,119,PLATES,87580,0.16,0.02,LEGO
,6056292,PLATE 2X2 W 1 KNOB,124,PLATES,87580,0.24,0.03,LEGO
,6102994,PLATE 2X2 W 1 KNOB,312,PLATES,87580,0.24,0.03,LEGO
,6057880,PLATE 2X2 W 1 KNOB,135,PLATES,87580,0.32,0.04,LEGO
,4596898,FLAT TILE 8X16,199,PLATES,90498,3.44,0.46,LEGO
,4603646,FLAT TILE 8X16,26,PLATES,90498,3.44,0.46,LEGO
,4585203,"FLAT TILE 2X2 ""NO.167""",5,PLATES,90816,0.56,0.08,LEGO
,4586557,FLAT TILE 1X4 - TR.,42,PLATES,91143,0.24,0.03,LEGO
,4590989,FLAT TILE 1X4 - TR.,43,PLATES,91143,0.24,0.03,LEGO
,6030742,FLAT TILE 1X4 - TR.,49,PLATES,91143,0.24,0.03,LEGO
,4600613,PLATE 16X16,212,PLATES,91405,8.64,1.16,LEGO
,4610305,PLATE 16X16,23,PLATES,91405,9.36,1.26,LEGO
,4611414,PLATE 16X16,5,PLATES,91405,6.72,0.90,LEGO
,4611777,PLATE 16X16,37,PLATES,91405,8.08,1.08,LEGO
,4613196,PLATE 16X16,138,PLATES,91405,8.48,1.14,LEGO
,4618526,PLATE 16X16,1,PLATES,91405,6.72,0.90,LEGO
,4620130,PLATE 16X16,194,PLATES,91405,7.92,1.06,LEGO
,4626702,PLATE 16X16,28,PLATES,91405,8.08,1.08,LEGO
,6004927,PLATE 16X16,199,PLATES,91405,6.80,0.91,LEGO
,6022011,PLATE 16X16,322,PLATES,91405,8.00,1.07,LEGO
,6035620,PLATE 16X16,226,PLATES,91405,8.56,1.15,LEGO
,4662161,PLATE 2X14,194,PLATES,91988,0.96,0.13,LEGO
,6000970,PLATE 2X14,199,PLATES,91988,0.96,0.13,LEGO
,6001494,PLATE 2X14,26,PLATES,91988,0.96,0.13,LEGO
,6004996,PLATE 2X14,192,PLATES,91988,1.20,0.16,LEGO
,6036487,PLATE 2X14,5,PLATES,91988,1.20,0.16,LEGO
,6054390,PLATE 2X14,221,PLATES,91988,1.20,0.16,LEGO
,4598522,PLATE 8X16,194,PLATES,92438,3.44,0.46,LEGO
,4598523,PLATE 8X16,1,PLATES,92438,4.16,0.56,LEGO
,4600612,PLATE 8X16,212,PLATES,92438,4.48,0.60,LEGO
,4609726,PLATE 8X16,5,PLATES,92438,3.44,0.46,LEGO
,4610353,PLATE 8X16,37,PLATES,92438,4.16,0.56,LEGO
,4610354,PLATE 8X16,23,PLATES,92438,4.16,0.56,LEGO
,4610355,PLATE 8X16,222,PLATES,92438,4.16,0.56,LEGO
,4610602,PLATE 8X16,28,PLATES,92438,4.16,0.56,LEGO
,4624163,PLATE 8X16,138,PLATES,92438,4.40,0.59,LEGO
,4654613,PLATE 8X16,199,PLATES,92438,3.44,0.46,LEGO
,6022010,PLATE 8X16,322,PLATES,92438,4.16,0.56,LEGO
,6094066,PLATE 8X16,26,PLATES,92438,4.00,0.54,LEGO
,6120800,PLATE 8X16,308,PLATES,92438,4.96,0.67,LEGO
,6115539,PLATE 8X16,135,PLATES,92438,4.56,0.61,LEGO
,4597131,PLATE 1X4 W. 2 KNOBS,1,PLATES,92593,0.16,0.02,LEGO
,4598769,PLATE 1X4 W. 2 KNOBS,199,PLATES,92593,0.16,0.02,LEGO
,4599498,PLATE 1X4 W. 2 KNOBS,194,PLATES,92593,0.24,0.03,LEGO
,4599499,PLATE 1X4 W. 2 KNOBS,26,PLATES,92593,0.16,0.02,LEGO
,4631877,PLATE 1X4 W. 2 KNOBS,21,PLATES,92593,0.24,0.03,LEGO
,6020075,PLATE 1X4 W. 2 KNOBS,154,PLATES,92593,0.32,0.04,LEGO
,6024727,PLATE 1X4 W. 2 KNOBS,330,PLATES,92593,0.24,0.03,LEGO
,6036240,PLATE 1X4 W. 2 KNOBS,140,PLATES,92593,0.24,0.03,LEGO
,6058127,PLATE 1X4 W. 2 KNOBS,119,PLATES,92593,0.32,0.04,LEGO
,6115085,PLATE 1X4 W. 2 KNOBS,124,PLATES,92593,0.32,0.04,LEGO
,4598827,"FLAT TILE 1X2 ""NO. 115""",1,PLATES,93073,0.40,0.05,LEGO
,4615837,"FLAT TILE 2X2 ""NO. 190""",194,PLATES,94595,0.56,0.08,LEGO
,4621609,"FLAT TILE 1X2, DEC.MUSIC P.",222,PLATES,95555,0.40,0.05,LEGO
,4647944,PLATE 2X6,37,PLATES,98233,2.24,0.30,DUPLO
,4651779,PLATE 2X6,21,PLATES,98233,2.24,0.30,DUPLO
,4657358,PLATE 2X6,192,PLATES,98233,2.16,0.29,DUPLO
,6055100,PLATE 2X6,191,PLATES,98233,2.96,0.40,DUPLO
,6059082,PLATE 2X6,1,PLATES,98233,2.16,0.29,DUPLO
,4268684,THILL FOR GIG,199,"PLATES, SPECIAL",2397,0.96,0.13,LEGO
,6027996,THILL FOR GIG,26,"PLATES, SPECIAL",2397,0.96,0.13,LEGO
,243201,CLAMP 1X2,1,"PLATES, SPECIAL",2432,0.24,0.03,LEGO
,243221,CLAMP 1X2,21,"PLATES, SPECIAL",2432,0.24,0.03,LEGO
,243223,CLAMP 1X2,23,"PLATES, SPECIAL",2432,0.24,0.03,LEGO
,243224,CLAMP 1X2,24,"PLATES, SPECIAL",2432,0.24,0.03,LEGO
,243226,CLAMP 1X2,26,"PLATES, SPECIAL",2432,0.24,0.03,LEGO
,4211039,CLAMP 1X2,199,"PLATES, SPECIAL",2432,0.24,0.03,LEGO
,4211219,CLAMP 1X2,192,"PLATES, SPECIAL",2432,0.24,0.03,LEGO
,4211357,CLAMP 1X2,194,"PLATES, SPECIAL",2432,0.24,0.03,LEGO
,6021208,CLAMP 1X2,5,"PLATES, SPECIAL",2432,0.32,0.04,LEGO
,6060855,CLAMP 1X2,106,"PLATES, SPECIAL",2432,0.32,0.04,LEGO
,246001,PLATE 2X2 W. VERTICAL SNAP,1,"PLATES, SPECIAL",2460,0.24,0.03,LEGO
,246021,PLATE 2X2 W. VERTICAL SNAP,21,"PLATES, SPECIAL",2460,0.24,0.03,LEGO
,4211129,PLATE 2X2 W. VERTICAL SNAP,199,"PLATES, SPECIAL",2460,0.24,0.03,LEGO
,4211365,PLATE 2X2 W. VERTICAL SNAP,194,"PLATES, SPECIAL",2460,0.24,0.03,LEGO
,4258354,PLATE 2X2 W. VERTICAL SNAP,26,"PLATES, SPECIAL",2460,0.24,0.03,LEGO
,4237084,PLATE 2X2 INVERTED W. SNAP,194,"PLATES, SPECIAL",2476,0.40,0.05,LEGO
,4541618,PLATE 2X2 INVERTED W. SNAP,138,"PLATES, SPECIAL",2476,0.40,0.05,LEGO
,4274405,PLATE 1X2X4 W. BALL,26,"PLATES, SPECIAL",2508,0.40,0.05,LEGO
,4140583,PLATE 1X2 W. STICK,1,"PLATES, SPECIAL",2540,0.16,0.02,LEGO
,4140585,PLATE 1X2 W. STICK,21,"PLATES, SPECIAL",2540,0.16,0.02,LEGO
,4140586,PLATE 1X2 W. STICK,23,"PLATES, SPECIAL",2540,0.16,0.02,LEGO
,4140587,PLATE 1X2 W. STICK,24,"PLATES, SPECIAL",2540,0.16,0.02,LEGO
,4140588,PLATE 1X2 W. STICK,26,"PLATES, SPECIAL",2540,0.16,0.02,LEGO
,4140593,PLATE 1X2 W. STICK,5,"PLATES, SPECIAL",2540,0.16,0.02,LEGO
,4190164,PLATE 1X2 W. STICK,106,"PLATES, SPECIAL",2540,0.24,0.03,LEGO
,4210660,PLATE 1X2 W. STICK,199,"PLATES, SPECIAL",2540,0.16,0.02,LEGO
,4211632,PLATE 1X2 W. STICK,194,"PLATES, SPECIAL",2540,0.16,0.02,LEGO
,4542391,PLATE 1X2 W. STICK,28,"PLATES, SPECIAL",2540,0.24,0.03,LEGO
,281721,TECHNIC DOUB. BEARING PL. 2X2,21,"PLATES, SPECIAL",2817,0.24,0.03,LEGO
,281726,TECHNIC DOUB. BEARING PL. 2X2,26,"PLATES, SPECIAL",2817,0.24,0.03,LEGO
,4211376,TECHNIC DOUB. BEARING PL. 2X2,194,"PLATES, SPECIAL",2817,0.24,0.03,LEGO
,317623,COUPLING PLATE 2X2,23,"PLATES, SPECIAL",3176,0.24,0.03,LEGO
,317626,COUPLING PLATE 2X2,26,"PLATES, SPECIAL",3176,0.24,0.03,LEGO
,4188189,COUPLING PLATE 2X2,21,"PLATES, SPECIAL",3176,0.24,0.03,LEGO
,4188313,COUPLING PLATE 2X2,24,"PLATES, SPECIAL",3176,0.24,0.03,LEGO
,4211419,COUPLING PLATE 2X2,194,"PLATES, SPECIAL",3176,0.24,0.03,LEGO
,4225733,COUPLING PLATE 2X2,199,"PLATES, SPECIAL",3176,0.24,0.03,LEGO
,4568753,COUPLING PLATE 2X2,154,"PLATES, SPECIAL",3176,0.24,0.03,LEGO
,6064112,COUPLING PLATE 2X2,141,"PLATES, SPECIAL",3176,0.32,0.04,LEGO
,6089696,COUPLING PLATE 2X2,1,"PLATES, SPECIAL",3176,0.32,0.04,LEGO
,6117045,COUPLING PLATE 2X2,222,"PLATES, SPECIAL",3176,0.48,0.06,LEGO
,4516020,COUPLING PLATE 1X4 W. BALL,26,"PLATES, SPECIAL",3184,0.40,0.05,LEGO
,370901,"PLATE 2X4, 3XØ4.9",1,"PLATES, SPECIAL",3709,0.24,0.03,LEGO
,370921,"PLATE 2X4, 3XØ4.9",21,"PLATES, SPECIAL",3709,0.24,0.03,LEGO
,370923,"PLATE 2X4, 3XØ4.9",23,"PLATES, SPECIAL",3709,0.24,0.03,LEGO
,370926,"PLATE 2X4, 3XØ4.9",26,"PLATES, SPECIAL",3709,0.24,0.03,LEGO
,4211444,"PLATE 2X4, 3XØ4.9",194,"PLATES, SPECIAL",3709,0.24,0.03,LEGO
,4227398,"PLATE 2X4, 3XØ4.9",199,"PLATES, SPECIAL",3709,0.24,0.03,LEGO
,373821,PLATE 2X8 W. HOLES,21,"PLATES, SPECIAL",3738,1.12,0.15,LEGO
,373823,PLATE 2X8 W. HOLES,23,"PLATES, SPECIAL",3738,0.72,0.10,LEGO
,373826,PLATE 2X8 W. HOLES,26,"PLATES, SPECIAL",3738,0.56,0.08,LEGO
,4211449,PLATE 2X8 W. HOLES,194,"PLATES, SPECIAL",3738,0.56,0.08,LEGO
,4260707,PLATE 2X8 W. HOLES,199,"PLATES, SPECIAL",3738,0.64,0.09,LEGO
,4527945,PLATE 2X8 W. HOLES,1,"PLATES, SPECIAL",3738,0.72,0.10,LEGO
,383901,MINI HANDLE,1,"PLATES, SPECIAL",3839,0.32,0.04,LEGO
,383926,MINI HANDLE,26,"PLATES, SPECIAL",3839,0.24,0.03,LEGO
,4211464,MINI HANDLE,194,"PLATES, SPECIAL",3839,0.24,0.03,LEGO
,4263176,MINI HANDLE,199,"PLATES, SPECIAL",3839,0.24,0.03,LEGO
,6019212,PLATE 2X2 ANGLE,194,"PLATES, SPECIAL",3956,0.48,0.06,LEGO
,6019215,PLATE 2X2 ANGLE,23,"PLATES, SPECIAL",3956,0.88,0.12,LEGO
,6019217,PLATE 2X2 ANGLE,26,"PLATES, SPECIAL",3956,0.48,0.06,LEGO
,6117024,PLATE 2X2 ANGLE,28,"PLATES, SPECIAL",3956,0.56,0.08,LEGO
,4632566,LAMP HOLDER,1,"PLATES, SPECIAL",4081,0.16,0.02,LEGO
,4632567,LAMP HOLDER,23,"PLATES, SPECIAL",4081,0.24,0.03,LEGO
,4632569,LAMP HOLDER,24,"PLATES, SPECIAL",4081,0.16,0.02,LEGO
,4632571,LAMP HOLDER,26,"PLATES, SPECIAL",4081,0.16,0.02,LEGO
,4632572,LAMP HOLDER,21,"PLATES, SPECIAL",4081,0.16,0.02,LEGO
,4632573,LAMP HOLDER,5,"PLATES, SPECIAL",4081,0.16,0.02,LEGO
,4632574,LAMP HOLDER,199,"PLATES, SPECIAL",4081,0.16,0.02,LEGO
,4632575,LAMP HOLDER,194,"PLATES, SPECIAL",4081,0.16,0.02,LEGO
,4632576,LAMP HOLDER,119,"PLATES, SPECIAL",4081,0.24,0.03,LEGO
,6037651,LAMP HOLDER,124,"PLATES, SPECIAL",4081,0.24,0.03,LEGO
,6104436,LAMP HOLDER,322,"PLATES, SPECIAL",4081,0.24,0.03,LEGO
,4299022,GRID PLATE 8X8,199,"PLATES, SPECIAL",4151,2.16,0.29,LEGO
,4667227,GRID PLATE 8X8,26,"PLATES, SPECIAL",4151,2.48,0.33,LEGO
,6116263,GRID PLATE 8X8,194,"PLATES, SPECIAL",4151,2.40,0.32,LEGO
,4161443,PLATE 1X8 WITH RAIL,5,"PLATES, SPECIAL",4510,0.56,0.08,LEGO
,4210967,PLATE 1X8 WITH RAIL,199,"PLATES, SPECIAL",4510,0.48,0.06,LEGO
,4211498,PLATE 1X8 WITH RAIL,194,"PLATES, SPECIAL",4510,0.48,0.06,LEGO
,4286009,PLATE 1X8 WITH RAIL,26,"PLATES, SPECIAL",4510,0.48,0.06,LEGO
,4501853,PLATE 1X8 WITH RAIL,1,"PLATES, SPECIAL",4510,0.48,0.06,LEGO
,6078594,PLATE 1X8 WITH RAIL,21,"PLATES, SPECIAL",4510,0.56,0.08,LEGO
,4211502,MOTOR 1X2X2/3,194,"PLATES, SPECIAL",4595,0.48,0.06,LEGO
,4523339,MOTOR 1X2X2/3,26,"PLATES, SPECIAL",4595,0.48,0.06,LEGO
,6074888,PLATE 1X2X4 W. TUBE,194,"PLATES, SPECIAL",4596,0.40,0.05,LEGO
,4657998,SEAT 2X3X2,23,"PLATES, SPECIAL",4598,0.96,0.13,LEGO
,6021678,SEAT 2X3X2,26,"PLATES, SPECIAL",4598,0.96,0.13,LEGO
,6014615,ANGLE PLATE 1X2/1X4,194,"PLATES, SPECIAL",10201,0.32,0.04,LEGO
,6076799,ANGLE PLATE 1X2/1X4,24,"PLATES, SPECIAL",10201,0.32,0.04,LEGO
,6089574,ANGLE PLATE 1X2/1X4,1,"PLATES, SPECIAL",10201,0.32,0.04,LEGO
,6089576,ANGLE PLATE 1X2/1X4,21,"PLATES, SPECIAL",10201,0.32,0.04,LEGO
,6089577,ANGLE PLATE 1X2/1X4,26,"PLATES, SPECIAL",10201,0.32,0.04,LEGO
,6119159,ANGLE PLATE 1X2/1X4,23,"PLATES, SPECIAL",10201,0.56,0.08,LEGO
,6014616,"PLATE 2X2 + ONE HULE Ø4,8",21,"PLATES, SPECIAL",10247,0.16,0.02,LEGO
,6045988,"PLATE 2X2 + ONE HULE Ø4,8",194,"PLATES, SPECIAL",10247,0.16,0.02,LEGO
,6047417,"PLATE 2X2 + ONE HULE Ø4,8",199,"PLATES, SPECIAL",10247,0.16,0.02,LEGO
,6061024,"PLATE 2X2 + ONE HULE Ø4,8",1,"PLATES, SPECIAL",10247,0.24,0.03,LEGO
,6061025,"PLATE 2X2 + ONE HULE Ø4,8",24,"PLATES, SPECIAL",10247,0.16,0.02,LEGO
,6061032,"PLATE 2X2 + ONE HULE Ø4,8",26,"PLATES, SPECIAL",10247,0.16,0.02,LEGO
,6013081,FLAT TILE 2X2 INV.,5,"PLATES, SPECIAL",11203,0.24,0.03,LEGO
,6013082,FLAT TILE 2X2 INV.,199,"PLATES, SPECIAL",11203,0.24,0.03,LEGO
,6013866,FLAT TILE 2X2 INV.,1,"PLATES, SPECIAL",11203,0.32,0.04,LEGO
,6101937,FLAT TILE 2X2 INV.,222,"PLATES, SPECIAL",11203,0.32,0.04,LEGO
,6030965,PLATE 4X4 W/VERTICAL HOLDER,1,"PLATES, SPECIAL",11399,1.20,0.16,LEGO
,6039699,PLATE 4X4 W/VERTICAL HOLDER,199,"PLATES, SPECIAL",11399,1.12,0.15,LEGO
,6019987,"PLADE 1X2 M. VAN. HUL Ø 4,8",199,"PLATES, SPECIAL",11458,0.24,0.03,LEGO
,6057414,PLATE 1X2 W. HOR. HOLE Ø 4.8,1,"PLATES, SPECIAL",11458,0.24,0.03,LEGO
,6099736,PLATE 1X2 W. HOR. HOLE Ø 4.8,21,"PLATES, SPECIAL",11458,0.32,0.04,LEGO
,6114987,PLATE 1X2 W. HOR. HOLE Ø 4.8,26,"PLATES, SPECIAL",11458,0.24,0.03,LEGO
,6028812,PLATE 1X2 W. 1 HORIZONTAL SNAP,194,"PLATES, SPECIAL",11476,0.24,0.03,LEGO
,6070712,PLATE 1X2 W. 1 HORIZONTAL SNAP,1,"PLATES, SPECIAL",11476,0.24,0.03,LEGO
,6039479,PLATE 1X2 BALL Ø5.9 MIDDLE,199,"PLATES, SPECIAL",14417,0.32,0.04,LEGO
,6043639,PLATE 1X2 BALL CUP / FRICTION END,194,"PLATES, SPECIAL",14418,0.40,0.05,LEGO
,6039482,PLATE 1X2 BALL Ø5.9/CUP/FRICTION,199,"PLATES, SPECIAL",14419,0.56,0.08,LEGO
,6043656,PLATE 1X2 BALL CUP / FRICTION MIDDLE,194,"PLATES, SPECIAL",14704,0.32,0.04,LEGO
,6066952,PLATE 2X2 INVERTED W. 2 SNAP,199,"PLATES, SPECIAL",15092,0.48,0.06,LEGO
,6051038,PLATE 2X2 W. BALL,26,"PLATES, SPECIAL",15456,0.32,0.04,LEGO
,6063611,PLATE 2X2 W. BALL,194,"PLATES, SPECIAL",15456,0.32,0.04,LEGO
,6071229,PLATE 1X1 W. UP RIGHT HOLDER,194,"PLATES, SPECIAL",15712,0.16,0.02,LEGO
,6071270,PLATE 1X1 W. UP RIGHT HOLDER,24,"PLATES, SPECIAL",15712,0.16,0.02,LEGO
,6066102,PLATE 1X1 W. UP RIGHT HOLDER,26,"PLATES, SPECIAL",15712,0.16,0.02,LEGO
,6071226,PLATE 1X1 W. UP RIGHT HOLDER,199,"PLATES, SPECIAL",15712,0.16,0.02,LEGO
,6071259,PLATE 1X1 W. UP RIGHT HOLDER,297,"PLATES, SPECIAL",15712,0.16,0.02,LEGO
,6054551,PLATE 1X1 W. UP RIGHT HOLDER,1,"PLATES, SPECIAL",15712,0.16,0.02,LEGO
,6071222,PLATE 1X1 W. UP RIGHT HOLDER,154,"PLATES, SPECIAL",15712,0.16,0.02,LEGO
,6072998,PLATE 1X1 W. UP RIGHT HOLDER,21,"PLATES, SPECIAL",15712,0.16,0.02,LEGO
,6071264,PLATE 1X1 W. UP RIGHT HOLDER,23,"PLATES, SPECIAL",15712,0.16,0.02,LEGO
,6071274,PLATE 1X1 W. UP RIGHT HOLDER,192,"PLATES, SPECIAL",15712,0.16,0.02,LEGO
,6071249,PLATE 2X4 W. B CONNECTOR TOP,192,"PLATES, SPECIAL",16686,4.56,0.61,DUPLO
,6086709,PLATE 1X4 SPLIT-LEVEL,199,"PLATES, SPECIAL",18624,0.24,0.03,LEGO
,6099483,Plate 1x2 w. 2 shafts ø 3.2,26,"PLATES, SPECIAL",18649,0.24,0.03,LEGO
,6093058,Plate 1x2 w. 2 shafts ø 3.2,194,"PLATES, SPECIAL",18649,0.24,0.03,LEGO
,6089147,"PLATE 1x2 W. HORIZONTAL HOLE Ø4,85 REV.",194,"PLATES, SPECIAL",18677,0.32,0.04,LEGO
,6109459,"PLATE 1x2 W. HORIZONTAL HOLE Ø4,85 REV.",21,"PLATES, SPECIAL",18677,0.40,0.05,LEGO
,6102937,WALL W. BOW 3X4X3 W3.2 SCHAFT,1,"PLATES, SPECIAL",18910,1.04,0.14,LEGO
,6112751,PLATE 1X1 W/3.2 SHAFT/1.5 HOLE,40,"PLATES, SPECIAL",20482,0.16,0.02,LEGO
,6117938,ANGLE PLATE 1X2 / 2X2,24,"PLATES, SPECIAL",21712,0.16,0.02,LEGO
,6117973,ANGLE PLATE 1X2 / 2X2,26,"PLATES, SPECIAL",21712,0.16,0.02,LEGO
,6117975,ANGLE PLATE 1X2 / 2X2,5,"PLATES, SPECIAL",21712,0.16,0.02,LEGO
,6117967,ANGLE PLATE 1X2 / 2X2,194,"PLATES, SPECIAL",21712,0.16,0.02,LEGO
,6117940,ANGLE PLATE 1X2 / 2X2,1,"PLATES, SPECIAL",21712,0.16,0.02,LEGO
