Image,Item ID,Item Description,Design ID,LEGO Color,BrickLink Color,BL Part ID,EUR,USD,BL Search,New,BL price,% of BL,BL part name,comments,Vote Total #,Weighted Vote Total #,Total EU,Alice,WBI,Bob,Dave Ingraham,Jordan x2,Dave Smith,Kelli Smith,NIcole and Shawn,Tom,Koen,Cass,Brad
,6223599,BRICK 1X2 W. FOUR KNOBS,52107,RED. BROWN,,52107,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6223599,No,$1.10,1490.51%,,x,0,-1,,,,,,,,,,,,,
,6296512,BRICK 1X2 W. FOUR KNOBS,52107,COOL YEL.,,52107,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6296512,No,$0.90,1045.30%,,x,0,-1,,,,,,,,,,,,,
,4667575,BRICK 1X2 W. FOUR KNOBS,52107,WHITE,,52107,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4667575,No,$0.36,585.37%,,x,0,-1,,,,,,,,,,,,,
,6330090,"WALL ELEMENT 2X4X6, MOUNTAIN",54782,MED. ST-GREY,,47847,€0.21,$0.26,https://www.bricklink.com/v2/search.page?q=6330090,Yes,$1.25,483.93%,,,0,-1,,,,,,,,,,,,,
,6103001,BRICK 1X2 W. GROOVE,4216,BRICK-YEL,,4216,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6103001,No,$0.41,1111.11%,,x,0,-1,,,,,,,,,,,,,
,6291009,BRICK 1X2 W. GROOVE,4216,LGH. PURPLE,,4216,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6291009,No,$0.27,731.71%,,,0,-1,,,,,,,,,,,,,
,6313592,BRICK 1X2X1 2/3 W/4 KNOBS,22885,BR.YEL,,22885,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6313592,Yes,$0.43,873.98%,,x,0,-1,,,,,,,,,,,,,
,6218823,BRICK 1X2X1 2/3 W/4 KNOBS,22885,WHITE,,22885,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6218823,No,$0.26,704.61%,,x,0,-1,,,,,,,,,,,,,
,6315198,BRICK 2X2 W/GROOVE A.CR.HOLE,39683,DK.ORA,,90258,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6315198,Yes,$0.52,1056.91%,,x,0,-1,,,,,,,,,,,,,
,6244915,BRICK 2X4 W/ CROSS HOLE,39789,DK.GREEN,,39789,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6244915,No,$0.90,1045.30%,,x,0,-1,,,,,,,,,,,,,
,6244919,BRICK 2X4 W/ CROSS HOLE,39789,WHITE,,39789,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6244919,Yes,$0.71,824.62%,,x,0,-1,,,,,,,,,,,,,
,6223695,ARCH BRICK 3X3X2,88293,EARTH BLUE,,88293,€0.13,$0.16,https://www.bricklink.com/v2/search.page?q=6223695,No,$0.69,431.52%,,x,0,-1,,,,,,,,,,,,,
,6244918,BRICK 2X4 W/ CROSS HOLE,39789,BR.RED,,39789,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6244918,No,$0.69,801.39%,,x,0,-1,,,,,,,,,,,,,
,6244916,BRICK 2X4 W/ CROSS HOLE,39789,BR.BLUE,,39789,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6244916,No,$0.61,708.48%,,x,0,-1,,,,,,,,,,,,,
,6252647,BRICK 2X4 W/ CROSS HOLE,39789,BR.RED-VIOL.,,39789,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6252647,No,$0.52,603.95%,,x,0,-1,,,,,,,,,,,,,
,6296852,BRICK 2X2 CIRCLE W/ CROSS,39223,TR.ML.R.VIOL,,3941,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6296852,No,$0.32,433.60%,,,0,-1,,,,,,,,,,,,,
,6244914,BRICK 2X4 W/ CROSS HOLE,39789,BR.YEL,,39789,€0.08,$0.10,https://www.bricklink.com/v2/search.page?q=6244914,No,$0.58,589.43%,,x,0,-1,,,,,,,,,,,,,
,6296493,SLIDING PIECE 1X4,2653,COOL YEL.,,2653,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6296493,No,$1.83,2125.44%,,,0,-1,,,,,,,,,,,,,
,6235153,1/2 CONE 2X4X3,38317,DK. ST. GREY,,38317,€0.12,$0.15,https://www.bricklink.com/v2/search.page?q=6235153,No,$0.76,514.91%,,x,0,-1,,,,,,,,,,,,,
,6294038,"1/4 ARCH BRICK 3X3, W/ CUTOUT, NO. 1",65617,MED. ST-GREY,,65617,€0.08,$0.10,https://www.bricklink.com/v2/search.page?q=6294038,No,$1.03,1046.75%,,x,0,-1,,,,,,,,,,,,,
,6294351,"1/4 ARCH BRICK 3X3, W/ CUTOUT, NO. 1",65617,WHITE,,65617,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6294351,Yes,$0.69,801.39%,,x,0,-1,,,,,,,,,,,,,
,6055868,BRICK 2X2W.INSIDE AND OUTS.BOW,85080,BRICK-YEL,,85080,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6055868,No,$0.12,487.80%,,x,0,-1,,,,,,,,,,,,,
,4567445,BRICK 2X2W.INSIDE AND OUTS.BOW,85080,BR.RED,,85080,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4567445,No,$0.11,447.15%,,x,0,-1,,,,,,,,,,,,,
,4567436,BRICK 2X2W.INSIDE AND OUTS.BOW,85080,BLACK,,85080,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4567436,No,$0.10,406.50%,,x,0,-1,,,,,,,,,,,,,
,6191995,"1/4 ARCH BRICK 5X5, W/ CUTOUT",24599,BR.RED,,24599,€0.11,$0.14,https://www.bricklink.com/v2/search.page?q=6191995,No,$0.87,643.02%,,x,0,-1,,,,,,,,,,,,,
,6294592,BRICK 4X4 ROUND W. Ø4.9 W. KL.,87081,BRICK-YEL,,87081,€0.10,$0.12,https://www.bricklink.com/v2/search.page?q=6294592,No,$0.55,447.15%,,,0,-1,,,,,,,,,,,,,
,6278463,"2X2 ROUND,SLOPE BRICK W. KNOB",98100,BR.BLUEGREEN,,98100,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6278463,No,$1.47,2987.80%,,x,0,-1,,,,,,,,,,,,,
,6257533,"2X2 ROUND,SLOPE BRICK W. KNOB",98100,SAND YELLOW,,98100,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6257533,No,$0.41,833.33%,,x,0,-1,,,,,,,,,,,,,
,6301835,BRICK Ø16 W. CROSS,6143,COOL YEL.,,3941,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6301835,Yes,$0.23,467.48%,,,0,-1,,,,,,,,,,,,,
,4211526,BRICK Ø16 W. CROSS,6143,MED. ST-GREY,,3941,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4211526,No,$0.11,447.15%,,x,0,-1,,,,,,,,,,,,,
,614326,BRICK Ø16 W. CROSS,6143,BLACK,,3941,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=614326,No,$0.10,406.50%,,HP,0,-1,,,,,,,,,,,,,
,6211392,ARCH BRICK 3X3X2,88293,MED. ST-GREY,,88293,€0.12,$0.15,https://www.bricklink.com/v2/search.page?q=6211392,No,$1.46,989.16%,,x,0,-1,,,,,,,,,,,,,
,6252902,BOW 1/4 4X4X1,48092,BLACK,,48092,€0.08,$0.10,https://www.bricklink.com/v2/search.page?q=6252902,No,$1.02,1036.59%,,x,0,-1,,,,,,,,,,,,,
,6334501,BRICK 2X2 CIRCLE W/ CROSS,39223,TR.RED,,3941,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6334501,Yes,$11.71,19040.65%,,x,0,-1,,,,,,,,,,,,,
,6195273,"BRICK 2X2 ROUND WITH HOLE Ø4,85",17485,BLACK,,17485,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6195273,No,$0.69,801.39%,,,0,-1,,,,,,,,,,,,,
,6313597,"DESIGN BRICK, 4X4X1, NO. 1",68325,BR.RED,,68325,€0.26,$0.32,https://www.bricklink.com/v2/search.page?q=6313597,Yes,$1.37,428.39%,,,0,-1,,,,,,,,,,,,,
,6307922,BRICK 2X2W.INSIDE AND OUTS.BOW,85080,BR.BLUE,,85080,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6307922,Yes,$1.03,2791.33%,,x,0,-1,,,,,,,,,,,,,
,6322211,BRICK 2X2W.INSIDE AND OUTS.BOW,85080,RED. BROWN,,85080,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6322211,Yes,$0.60,1626.02%,,x,0,-1,,,,,,,,,,,,,
,4567448,BRICK 2X2W.INSIDE AND OUTS.BOW,85080,MED. ST-GREY,,85080,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4567448,No,$0.22,894.31%,,x,0,-1,,,,,,,,,,,,,
,6058218,"DOME 2X2, INVERTED W. ONE STUD",15395,NEW DARK RED,,15395,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6058218,No,$0.23,467.48%,,x,0,-1,,,,,,,,,,,,,
,6325429,BRICK 2X2W.INSIDE AND OUTS.BOW,85080,BR.BLUEGREEN,,85080,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6325429,Yes,$0.20,542.01%,,x,0,-1,,,,,,,,,,,,,
,6339202,BRICK 4X4 ¼ CIRCLE,2577,BR.YEL,,2577,€0.16,$0.20,https://www.bricklink.com/v2/search.page?q=6339202,Yes,$2.99,1519.31%,,x,0,-1,,,,,,,,,,,,,
,6314784,BRICK 4X4/18°,50373,DK. ST. GREY,,50373,€0.10,$0.12,https://www.bricklink.com/v2/search.page?q=6314784,Yes,$2.04,1658.54%,,,0,-1,,,,,,,,,,,,,
,6290502,BRICK Ø16 W. CROSS,6143,BR.BLUEGREEN,,3941,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6290502,No,$0.21,569.11%,,,0,-1,,,,,,,,,,,,,
,6250286,CIRCLE 90G 6X6 ROOF TILE,95188,WHITE,,95188,€0.14,$0.17,https://www.bricklink.com/v2/search.page?q=6250286,No,$2.62,1521.49%,,x,0,-1,,,,,,,,,,,,,
,6063878,CIRCLE 90G 6X6 ROOF TILE,95188,MED. ST-GREY,,95188,€0.14,$0.17,https://www.bricklink.com/v2/search.page?q=6063878,No,$0.98,569.11%,,,0,-1,,,,,,,,,,,,,
,6259706,"CONE 2X2X2, INVERTED",49309,M. NOUGAT,,49309,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6259706,No,$0.39,528.46%,,x,0,-1,,,,,,,,,,,,,
,6191654,FINAL BRICK 2X2,30367,BRICK-YEL,,553c,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6191654,No,$0.24,487.80%,,x,0,-1,,,,,,,,,,,,,
,6278544,FINAL BRICK 2X2,30367,SAND GREEN,,553c,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6278544,No,$0.29,471.54%,,x,0,-1,,,,,,,,,,,,,
,6214294,"CONE, HALF 8X4X6",35161,TR.,,47543,€0.48,$0.59,https://www.bricklink.com/v2/search.page?q=6214294,No,$4.89,828.25%,,,0,-1,,,,,,,,,,,,,
,6189162,NOSE CONE 2X2X2,14918,DK.GREEN,,3942c,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6189162,No,$0.26,422.76%,,x,0,-1,,,,,,,,,,,,,
,6134280,NOSE CONE SMALL 1X1,59900,SAND GREEN,,4589b,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=6134280,No,$0.06,487.80%,,x,0,-1,,,,,,,,,,,,,
,6326483,"DESIGN ELEMENT 3X3X2,W/ CROSS HOLE,NO. 1",73111,MED. ST-GREY,,73111,€0.12,$0.15,https://www.bricklink.com/v2/search.page?q=6326483,Yes,$0.83,562.33%,,,0,-1,,,,,,,,,,,,,
,4526932,RIGHT ROOF TILE 2X3,6564,MED. ST-GREY,,6564,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=4526932,No,$0.37,429.73%,,x,0,-1,,,,,,,,,,,,,
,6258323,"DOME 2X2, INVERTED W. ONE STUD",15395,SAND GREEN,,15395,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6258323,No,$0.35,711.38%,,x,0,-1,,,,,,,,,,,,,
,6102341,"DOME 2X2, INVERTED W. ONE STUD",15395,BLACK,,15395,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6102341,No,$0.22,596.21%,,x,0,-1,,,,,,,,,,,,,
,6262080,DOME Ø32,35320,MED. ST-GREY,,86500,€0.08,$0.10,https://www.bricklink.com/v2/search.page?q=6262080,No,$1.10,1117.89%,,x,0,-1,,,,,,,,,,,,,
,6252319,DOME Ø32,35320,BLACK,,86500,€0.08,$0.10,https://www.bricklink.com/v2/search.page?q=6252319,No,$0.55,558.94%,,x,0,-1,,,,,,,,,,,,,
,6221776,"DOUBLE SPHERE 2X2X1 2/3, W/ KNOB",37837,BLACK,,20953,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6221776,No,$0.56,910.57%,,x,0,-1,,,,,,,,,,,,,
,6215387,ROUND BRICK 1X1,3062,LGH. ROY. BLUE,,3062b,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=6215387,No,$0.06,487.80%,,x,0,-1,,,,,,,,,,,,,
,4653267,ROUND BRICK 1X1,3062,DARK AZUR,,3062b,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=4653267,No,$0.06,487.80%,,x,0,-1,,,,,,,,,,,,,
,4211183,ROUND BRICK 1X1,3062,RED. BROWN,,3062b,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=4211183,No,$0.06,487.80%,,x,0,-1,,,,,,,,,,,,,
,4211412,ROUND BRICK 1X1,3062,MED. ST-GREY,,3062b,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=4211412,No,$0.05,406.50%,,x,0,-1,,,,,,,,,,,,,
,6310230,ROUND BRICK 1X1 NO. 27,69053,WHITE,,3062bpb068,€0.18,$0.22,https://www.bricklink.com/v2/search.page?q=6310230,Yes,$0.92,415.54%,,x,0,-1,,,,,,,,,,,,,
,6221773,"DOUBLE SPHERE 2X2X1 2/3, W/ KNOB",37837,WHITE,,20953,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6221773,No,$0.55,894.31%,,x,0,-1,,,,,,,,,,,,,
,6293305,"DOUBLE SPHERE 2X2X1 2/3, W/ KNOB",37837,SPR. YELL. GREE,,20953,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6293305,Yes,$0.39,528.46%,,x,0,-1,,,,,,,,,,,,,
,6261620,FINAL BRICK 2X2,30367,BR.RED-VIOL.,,553c,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6261620,Yes,$0.33,670.73%,,x,0,-1,,,,,,,,,,,,,
,6038353,FINAL BRICK 2X2,30367,DK.GREEN,,553c,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6038353,Yes,$0.29,589.43%,,x,0,-1,,,,,,,,,,,,,
,389523,"BRICK 1X12, Ø4,9",3895,BR.BLUE,,3895,€0.14,$0.17,https://www.bricklink.com/v2/search.page?q=389523,No,$0.72,418.12%,,,0,-1,,,,,,,,,,,,,
,389526,"BRICK 1X12, Ø4,9",3895,BLACK,,3895,€0.14,$0.17,https://www.bricklink.com/v2/search.page?q=389526,No,$0.70,406.50%,,,0,-1,,,,,,,,,,,,,
,4211443,"BRICK 1X16, Ø4,9",3703,MED. ST-GREY,,3703,€0.22,$0.27,https://www.bricklink.com/v2/search.page?q=4211443,No,$1.16,428.68%,,x,0,-1,,,,,,,,,,,,,
,370326,"BRICK 1X16, Ø4,9",3703,BLACK,,3703,€0.23,$0.28,https://www.bricklink.com/v2/search.page?q=370326,No,$1.18,417.11%,,,0,-1,,,,,,,,,,,,,
,4211541,"BRICK 1X2 M. 2 HOLES Ø 4,87",32000,MED. ST-GREY,,32000,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4211541,No,$0.11,447.15%,,,0,-1,,,,,,,,,,,,,
,3200001,"BRICK 1X2 M. 2 HOLES Ø 4,87",32000,WHITE,,32000,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=3200001,No,$0.11,447.15%,,,0,-1,,,,,,,,,,,,,
,6144754,NOSE CONE 2X2X2,14918,EARTH BLUE,,3942c,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6144754,No,$0.88,1192.41%,,x,0,-1,,,,,,,,,,,,,
,6268169,PROFILE BRICK Ø15.83 W. CROSS,92947,DK. ST. GREY,,92947,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6268169,No,$0.78,1585.37%,,x,0,-1,,,,,,,,,,,,,
,6220715,ROUND BRICK 1X1,3062,BR.ORANGE,,3062b,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6220715,No,$0.19,772.36%,,x,0,-1,,,,,,,,,,,,,
,6074890,ROUND BRICK 1X1,3062,DK.ORA,,3062b,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=6074890,No,$0.09,731.71%,,x,0,-1,,,,,,,,,,,,,
,306228,ROUND BRICK 1X1,3062,DK.GREEN,,3062b,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=306228,No,$0.08,650.41%,,x,0,-1,,,,,,,,,,,,,
,389401,"BRICK 1X6, Ø4,9",3894,WHITE,,3702,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=389401,No,$0.45,406.50%,,,0,-1,,,,,,,,,,,,,
,306223,ROUND BRICK 1X1,3062,BR.BLUE,,3062b,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=306223,No,$0.07,569.11%,,x,0,-1,,,,,,,,,,,,,
,6222427,"4X4 BRICK, Ø 4,85",32324,BLACK,,32324,€0.23,$0.28,https://www.bricklink.com/v2/search.page?q=6222427,No,$2.56,904.91%,,,0,-1,,,,,,,,,,,,,
,4522678,TECHNIC BRICK 1X1,6541,DK.GREEN,,6541,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4522678,No,$0.12,487.80%,,,0,-1,,,,,,,,,,,,,
,4179771,TECHNIC BRICK 1X1,6541,BRICK-YEL,,6541,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4179771,No,$0.11,447.15%,,,0,-1,,,,,,,,,,,,,
,6021763,"6X8 BRICK, Ø 4,85",32532,WHITE,,40345,€0.29,$0.36,https://www.bricklink.com/v2/search.page?q=6021763,No,$2.82,790.58%,,,0,-1,,,,,,,,,,,,,
,6132379,"TECHNIC BRICK 1X16, Ø4,9",3703,BR.YEL-GREEN,,3703,€0.29,$0.36,https://www.bricklink.com/v2/search.page?q=6132379,No,$1.71,479.39%,,,0,-1,,,,,,,,,,,,,
,6276875,BRICK 1X2 W/ DOUBLE SNAP,53540,BLACK,,30526,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6276875,No,$0.70,1138.21%,,,0,-1,,,,,,,,,,,,,
,6132373,"TECHNIC BRICK 1X4, Ø4,9",3701,BR.YEL-GREEN,,3701,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=6132373,No,$0.45,406.50%,,,0,-1,,,,,,,,,,,,,
,389423,"BRICK 1X6, Ø4,9",3894,BR.BLUE,,3702,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=389423,No,$0.92,831.07%,,,0,-1,,,,,,,,,,,,,
,389424,"BRICK 1X6, Ø4,9",3894,BR.YEL,,3702,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=389424,No,$0.59,532.97%,,,0,-1,,,,,,,,,,,,,
,6316263,TECHNIC BRICK 1X1,6541,COOL YEL.,,6541,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6316263,Yes,$0.35,948.51%,,,0,-1,,,,,,,,,,,,,
,6310282,TECHNIC BRICK 1X1,6541,BR.YEL-GREEN,,6541,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6310282,Yes,$0.23,623.31%,,,0,-1,,,,,,,,,,,,,
,4218890,CORNER BRICK 2X2/45° INSIDE,3046,BLACK,,3046a,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4218890,No,$0.29,471.54%,,x,0,-1,,,,,,,,,,,,,
