Image,Item ID,Item Description,"Color
ID","Color
Name","Design
ID","Color
Name",Price,Savings,DKK ,USD,"# of
Buyers","Total
Qty",Alice, Bob ,Daniel F, Dave I ,Dave S,David F x2,Jordan x2,Kelli S,Michael,Nicole/Shawn,RJ,Sean E,Tom,These will all be calculated fields; no data entry in this space
,6144752,ROOF TILE 1X2X3/73°,140,Earth Blue,4460,Dark Blue,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6170322,ROOF TILE 1X2X3/73°,325,Lavender,4460,Lavender,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4216248,ROOF TILE 1X2X3/74° INV.,194,Med. St-Grey,2449,Light Bluish Gray,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4264755,ROOF TILE 1X2X3/74° INV.,192,Red. Brown,2449,Reddish Brown,,,0.40,$0.064,1,1,,1,,,,,,,,,,,,
,4500975,ROOF TILE 1X2X3/74° INV.,199,Dk. St. Grey,2449,Dark Bluish Gray,,,0.40,$0.064,3,3,,1,,,,1,1,,,,,,,
,4501534,ROOF TILE 1X2X3/74° INV.,21,Br.Red,2449,Red,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,4532972,ROOF TILE 1X2X3/74° INV.,1,White,2449,White,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4636202,ROOF TILE 1X2X3/74° INV.,26,Black,2449,Black,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,6022072,ROOF TILE 1X2X3/74° INV.,268,M. Lilac,2449,Dark Purple,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,6030731,ROOF TILE 1X2X3/74° INV.,5,Brick-Yel,2449,Tan,,,0.40,$0.064,2,2,1,1,,,,,,,,,,,,
,6110024,ROOF TILE 1X2X3/74° INV.,23,Br.Blue,2449,Blue,,,0.64,$0.102,0,0,,,,,,,,,,,,,,
,6170901,ROOF TILE 1X2X3/74° INV.,191,Fl. Yell-Ora,2449,Bright Light Orange,,,0.56,$0.090,0,0,,,,,,,,,,,,,,
,6194230,ROOF TILE 1X2X3/74° INV.,102,Md.Blue,2449,Medium Blue,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,428601,ROOF TILE 1X3/25°,1,White,4286,White,,,0.16,$0.026,0,0,,,,,,,,,,,,,,
,428621,ROOF TILE 1X3/25°,21,Br.Red,4286,Red,,,0.16,$0.026,0,0,,,,,,,,,,,,,,
,428623,ROOF TILE 1X3/25°,23,Br.Blue,4286,Blue,,,0.16,$0.026,0,0,,,,,,,,,,,,,,
,428624,ROOF TILE 1X3/25°,24,Br.Yel,4286,Yellow,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,428626,ROOF TILE 1X3/25°,26,Black,4286,Black,,,0.16,$0.026,0,0,,,,,,,,,,,,,,
,4107637,ROOF TILE 1X3/25°,28,Dk.Green,4286,Green,,,0.16,$0.026,0,0,,,,,,,,,,,,,,
,4211045,ROOF TILE 1X3/25°,199,Dk. St. Grey,4286,Dark Bluish Gray,,,0.16,$0.026,1,1,,,,,,,1,,,,,,,
,4211197,ROOF TILE 1X3/25°,192,Red. Brown,4286,Reddish Brown,,,0.16,$0.026,0,0,,,,,,,,,,,,,,
,4211488,ROOF TILE 1X3/25°,194,Med. St-Grey,4286,Light Bluish Gray,,,0.16,$0.026,0,0,,,,,,,,,,,,,,
,4598531,ROOF TILE 1X3/25°,151,Sand Green,4286,Sand Green,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4650862,ROOF TILE 1X3/25°,154,New Dark Red,4286,Dark Red,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6015454,ROOF TILE 1X3/25°,138,Sand Yellow,4286,Dark Tan,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6056239,ROOF TILE 1X3/25°,212,Lgh. Roy. Blue,4286,Bright Light Blue,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6058090,ROOF TILE 1X3/25°,5,Brick-Yel,4286,Tan,,,0.16,$0.026,0,0,,,,,,,,,,,,,,
,6103774,ROOF TILE 1X3/25°,140,Earth Blue,4286,Dark Blue,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6097317,ROOF TILE 1X3/25°,322,Medium Azur,4286,Medium Azure,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6131583,ROOF TILE 1X3/25°,191,Fl. Yell-Ora,4286,Bright Light Orange,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6096941,ROOF TILE 1X3/25°,323,Aqua,4286,Light Aqua,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6167466,ROOF TILE 1X3/25°,119,Br.Yel-Green,4286,Lime,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,428701,ROOF TILE 1X3/25° INV.,1,White,4287,White,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,428721,ROOF TILE 1X3/25° INV.,21,Br.Red,4287,Red,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,428723,ROOF TILE 1X3/25° INV.,23,Br.Blue,4287,Blue,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,428724,ROOF TILE 1X3/25° INV.,24,Br.Yel,4287,Yellow,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,428726,ROOF TILE 1X3/25° INV.,26,Black,4287,Black,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4211068,ROOF TILE 1X3/25° INV.,199,Dk. St. Grey,4287,Dark Bluish Gray,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4211195,ROOF TILE 1X3/25° INV.,192,Red. Brown,4287,Reddish Brown,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4211489,ROOF TILE 1X3/25° INV.,194,Med. St-Grey,4287,Light Bluish Gray,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4583837,ROOF TILE 1X3/25° INV.,141,Earth Green,4287,Dark Green,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6037389,ROOF TILE 1X3/25° INV.,28,Dk.Green,4287,Green,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6131586,ROOF TILE 1X3/25° INV.,191,Fl. Yell-Ora,4287,Bright Light Orange,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6138622,ROOF TILE 1X3/25° INV.,119,Br.Yel-Green,4287,Lime,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6182441,ROOF TILE 1X3/25° INV.,106,Br.Orange,4287,Orange,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4515359,ROOF TILE 1X4X1,1,White,60477,White,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4515360,ROOF TILE 1X4X1,21,Br.Red,60477,Red,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4515362,ROOF TILE 1X4X1,26,Black,60477,Black,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4519742,ROOF TILE 1X4X1,308,Dk. Brown,60477,Dark Brown,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4535930,ROOF TILE 1X4X1,199,Dk. St. Grey,60477,Dark Bluish Gray,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4656699,ROOF TILE 1X4X1,24,Br.Yel,60477,Yellow,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6023330,ROOF TILE 1X4X1,154,New Dark Red,60477,Dark Red,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6058091,ROOF TILE 1X4X1,5,Brick-Yel,60477,Tan,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6101304,ROOF TILE 1X4X1,140,Earth Blue,60477,Dark Blue,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6013497,ROOF TILE 1X4X1,194,Med. St-Grey,60477,Light Bluish Gray,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6133519,ROOF TILE 1X4X1,23,Br.Blue,60477,Blue,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6195278,ROOF TILE 1X4X1,191,Fl. Yell-Ora,60477,Bright Light Orange,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,6038002,ROOF TILE 1X6X5,194,Med. St-Grey,30249,Light Bluish Gray,,,1.52,$0.243,0,0,,,,,,,,,,,,,,
,4515370,ROOF TILE 2X1X2,1,White,60481,White,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4515371,ROOF TILE 2X1X2,21,Br.Red,60481,Red,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4515373,ROOF TILE 2X1X2,26,Black,60481,Black,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4515374,ROOF TILE 2X1X2,194,Med. St-Grey,60481,Light Bluish Gray,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4624089,ROOF TILE 2X1X2,308,Dk. Brown,60481,Dark Brown,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4626200,ROOF TILE 2X1X2,5,Brick-Yel,60481,Tan,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4629736,ROOF TILE 2X1X2,192,Red. Brown,60481,Reddish Brown,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6003331,ROOF TILE 2X1X2,141,Earth Green,60481,Dark Green,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6013498,ROOF TILE 2X1X2,24,Br.Yel,60481,Yellow,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6022070,ROOF TILE 2X1X2,268,M. Lilac,60481,Dark Purple,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6060798,ROOF TILE 2X1X2,212,Lgh. Roy. Blue,60481,Bright Light Blue,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6062343,ROOF TILE 2X1X2,221,Br. Purple,60481,Dark Pink,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6097429,ROOF TILE 2X1X2,140,Earth Blue,60481,Dark Blue,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6013658,ROOF TILE 2X1X2,199,Dk. St. Grey,60481,Dark Bluish Gray,,,0.24,$0.038,1,1,,1,,,,,,,,,,,,
,6151673,ROOF TILE 2X1X2,321,Dark Azur,60481,Dark Azure,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6146962,ROOF TILE 2X1X2,119,Br.Yel-Green,60481,Lime,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6163294,ROOF TILE 2X1X2,323,Aqua,60481,Light Aqua,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6189189,ROOF TILE 2X1X2,23,Br.Blue,60481,Blue,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6186637,ROOF TILE 2X1X2,191,Fl. Yell-Ora,60481,Bright Light Orange,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6146815,ROOF TILE 2X1X2,324,Medium Lavendel,60481,Medium Lavender,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4529679,ROOF TILE 2X2/45 INV.,119,Br.Yel-Green,3660,Lime,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4648296,ROOF TILE 2X2/45 INV.,308,Dk. Brown,3660,Dark Brown,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6025375,ROOF TILE 2X2/45 INV.,140,Earth Blue,3660,Dark Blue,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6052917,ROOF TILE 2X2/45 INV.,154,New Dark Red,3660,Dark Red,,,0.40,$0.064,1,1,,,,,1,,,,,,,,,
,6055241,ROOF TILE 2X2/45 INV.,141,Earth Green,3660,Dark Green,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6070756,ROOF TILE 2X2/45 INV.,322,Medium Azur,3660,Medium Azure,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6133921,ROOF TILE 2X2/45 INV.,268,M. Lilac,3660,Dark Purple,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6170916,ROOF TILE 2X2/45 INV.,191,Fl. Yell-Ora,3660,Bright Light Orange,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6172860,ROOF TILE 2X2/45 INV.,124,Br.Red-Viol,3660,Magenta,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6078297,ROOF TILE 2X2/45 INV.,321,Dark Azur,3660,Dark Azure,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,303901,ROOF TILE 2X2/45°,1,White,3039,White,,,0.16,$0.026,0,0,,,,,,,,,,,,,,
,303921,ROOF TILE 2X2/45°,21,Br.Red,3039,Red,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,303923,ROOF TILE 2X2/45°,23,Br.Blue,3039,Blue,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,303924,ROOF TILE 2X2/45°,24,Br.Yel,3039,Yellow,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,303926,ROOF TILE 2X2/45°,26,Black,3039,Black,,,0.16,$0.026,0,0,,,,,,,,,,,,,,
,303928,ROOF TILE 2X2/45°,28,Dk.Green,3039,Green,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4114322,ROOF TILE 2X2/45°,5,Brick-Yel,3039,Tan,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4118828,ROOF TILE 2X2/45°,106,Br.Orange,3039,Orange,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4153653,ROOF TILE 2X2/45°,140,Earth Blue,3039,Dark Blue,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4211054,ROOF TILE 2X2/45°,199,Dk. St. Grey,3039,Dark Bluish Gray,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4211202,ROOF TILE 2X2/45°,192,Red. Brown,3039,Reddish Brown,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4211410,ROOF TILE 2X2/45°,194,Med. St-Grey,3039,Light Bluish Gray,,,0.16,$0.026,0,0,,,,,,,,,,,,,,
,4550362,ROOF TILE 2X2/45°,124,Br.Red-Viol,3039,Magenta,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4609925,ROOF TILE 2X2/45°,154,New Dark Red,3039,Dark Red,,,0.24,$0.038,1,1,,,,,1,,,,,,,,,
,4650630,ROOF TILE 2X2/45°,119,Br.Yel-Green,3039,Lime,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6020181,ROOF TILE 2X2/45°,191,Fl. Yell-Ora,3039,Bright Light Orange,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6022023,ROOF TILE 2X2/45°,324,Medium Lavendel,3039,Medium Lavender,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6173655,ROOF TILE 2X2/45°,322,Medium Azur,3039,Medium Azure,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6172518,ROOF TILE 2X2/45°,325,Lavender,3039,Lavender,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6184880,ROOF TILE 2X2/45°,138,Sand Yellow,3039,Dark Tan,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,622740,ROOF TILE 2X2/45° - TR.,40,Tr.,6227,Trans-Clear,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,622743,ROOF TILE 2X2/45° - TR.,43,Tr. Blue,6227,Trans-Dark Blue,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6070495,ROOF TILE 2X2/45° - TR.,42,Tr. L.Blue,6227,Trans-Light Blue,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6083346,"ROOF TILE 2X2/45° ""NO. 18""",26,Black,18433,Black,,,0.56,$0.090,0,0,,,,,,,,,,,,,,
,366001,ROOF TILE 2X2/45° INV.,1,White,3660,White,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,366021,ROOF TILE 2X2/45° INV.,21,Br.Red,3660,Red,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,366023,ROOF TILE 2X2/45° INV.,23,Br.Blue,3660,Blue,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,366024,ROOF TILE 2X2/45° INV.,24,Br.Yel,3660,Yellow,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,366026,ROOF TILE 2X2/45° INV.,26,Black,3660,Black,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4118829,ROOF TILE 2X2/45° INV.,106,Br.Orange,3660,Orange,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4118866,ROOF TILE 2X2/45° INV.,5,Brick-Yel,3660,Tan,,,0.32,$0.051,1,1,,,,,1,,,,,,,,,
,4142717,ROOF TILE 2X2/45° INV.,28,Dk.Green,3660,Green,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4211000,ROOF TILE 2X2/45° INV.,199,Dk. St. Grey,3660,Dark Bluish Gray,,,0.32,$0.051,1,1,,,,,,,1,,,,,,,
,4211221,ROOF TILE 2X2/45° INV.,192,Red. Brown,3660,Reddish Brown,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4211436,ROOF TILE 2X2/45° INV.,194,Med. St-Grey,3660,Light Bluish Gray,,,0.32,$0.051,1,1,,,,,,,1,,,,,,,
,6144742,"ROOF TILE 2X2/45° NO. ""21""",26,Black,26015,Black,,,0.56,$0.090,0,0,,,,,,,,,,,,,,
,6034676,ROOF TILE 2X2X1 45 DEGR. - BOT. 45 DEGR.,194,Med. St-Grey,13548,Light Bluish Gray,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6035354,ROOF TILE 2X2X1 45 DEGR. - BOT. 45 DEGR.,23,Br.Blue,13548,Blue,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6056447,ROOF TILE 2X2X1 45 DEGR. - BOT. 45 DEGR.,1,White,13548,White,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6176768,ROOF TILE 2X2X1 45 DEGR. - BOT. 45 DEGR.,26,Black,13548,Black,,,0.32,$0.051,1,1,,,,,,,1,,,,,,,
,6186256,ROOF TILE 2X2X1 45 DEGR. - BOT. 45 DEGR.,138,Sand Yellow,13548,Dark Tan,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,6000852,ROOF TILE 2X2X3/ 73 GR.,138,Sand Yellow,98560,Dark Tan,,,0.48,$0.077,1,11,,,11,,,,,,,,,,,
,6000853,ROOF TILE 2X2X3/ 73 GR.,199,Dk. St. Grey,98560,Dark Bluish Gray,,,0.40,$0.064,3,4,,2,,,,1,1,,,,,,,
,6004491,ROOF TILE 2X2X3/ 73 GR.,1,White,98560,White,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6007894,ROOF TILE 2X2X3/ 73 GR.,194,Med. St-Grey,98560,Light Bluish Gray,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6007895,ROOF TILE 2X2X3/ 73 GR.,28,Dk.Green,98560,Green,,,0.64,$0.102,0,0,,,,,,,,,,,,,,
,6007896,ROOF TILE 2X2X3/ 73 GR.,26,Black,98560,Black,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6007897,ROOF TILE 2X2X3/ 73 GR.,21,Br.Red,98560,Red,,,0.64,$0.102,0,0,,,,,,,,,,,,,,
,6007898,ROOF TILE 2X2X3/ 73 GR.,154,New Dark Red,98560,Dark Red,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,6144751,ROOF TILE 2X2X3/ 73 GR.,140,Earth Blue,98560,Dark Blue,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,6173638,ROOF TILE 2X2X3/ 73 GR.,5,Brick-Yel,98560,Tan,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,6173944,ROOF TILE 2X2X3/ 73 GR.,23,Br.Blue,98560,Blue,,,0.56,$0.090,0,0,,,,,,,,,,,,,,
,329801,ROOF TILE 2X3/25°,1,White,3298,White,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,329821,ROOF TILE 2X3/25°,21,Br.Red,3298,Red,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,329824,ROOF TILE 2X3/25°,24,Br.Yel,3298,Yellow,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,329826,ROOF TILE 2X3/25°,26,Black,3298,Black,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4121742,ROOF TILE 2X3/25°,106,Br.Orange,3298,Orange,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4211106,ROOF TILE 2X3/25°,199,Dk. St. Grey,3298,Dark Bluish Gray,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4211421,ROOF TILE 2X3/25°,194,Med. St-Grey,3298,Light Bluish Gray,,,0.24,$0.038,0,0,,,,,,,,,,,,,,
,4216625,ROOF TILE 2X3/25°,192,Red. Brown,3298,Reddish Brown,,,0.24,$0.038,1,1,,1,,,,,,,,,,,,
,4599547,ROOF TILE 2X3/25°,124,Br.Red-Viol,3298,Magenta,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6021566,ROOF TILE 2X3/25°,321,Dark Azur,3298,Dark Azure,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6025376,ROOF TILE 2X3/25°,140,Earth Blue,3298,Dark Blue,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6055875,ROOF TILE 2X3/25°,268,M. Lilac,3298,Dark Purple,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,6141996,ROOF TILE 2X3/25°,23,Br.Blue,3298,Blue,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6176952,ROOF TILE 2X3/25°,119,Br.Yel-Green,3298,Lime,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,374724,ROOF TILE 2X3/25° INV.,24,Br.Yel,3747,Yellow,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,374726,ROOF TILE 2X3/25° INV.,26,Black,3747,Black,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4121737,ROOF TILE 2X3/25° INV.,106,Br.Orange,3747,Orange,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,4211064,ROOF TILE 2X3/25° INV.,199,Dk. St. Grey,3747,Dark Bluish Gray,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4211570,ROOF TILE 2X3/25° INV.,194,Med. St-Grey,3747,Light Bluish Gray,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4500453,ROOF TILE 2X3/25° INV.,5,Brick-Yel,3747,Tan,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4500462,ROOF TILE 2X3/25° INV.,21,Br.Red,3747,Red,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4500469,ROOF TILE 2X3/25° INV.,1,White,3747,White,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4508616,ROOF TILE 2X3/25° INV.,192,Red. Brown,3747,Reddish Brown,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4509443,ROOF TILE 2X3/25° INV.,23,Br.Blue,3747,Blue,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6097491,ROOF TILE 2X3/25° INV.,140,Earth Blue,3747,Dark Blue,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,303826,ROOF TILE 2X3/45°,26,Black,3038,Black,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4211773,ROOF TILE 2X3/45°,194,Med. St-Grey,3038,Light Bluish Gray,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4218188,ROOF TILE 2X3/45°,199,Dk. St. Grey,3038,Dark Bluish Gray,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4258358,ROOF TILE 2X3/45°,1,White,3038,White,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,303701,ROOF TILE 2X4/45°,1,White,3037,White,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,303721,ROOF TILE 2X4/45°,21,Br.Red,3037,Red,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,303726,ROOF TILE 2X4/45°,26,Black,3037,Black,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4107437,ROOF TILE 2X4/45°,23,Br.Blue,3037,Blue,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4141737,ROOF TILE 2X4/45°,28,Dk.Green,3037,Green,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4211127,ROOF TILE 2X4/45°,199,Dk. St. Grey,3037,Dark Bluish Gray,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4211205,ROOF TILE 2X4/45°,192,Red. Brown,3037,Reddish Brown,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4211409,ROOF TILE 2X4/45°,194,Med. St-Grey,3037,Light Bluish Gray,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4219911,ROOF TILE 2X4/45°,24,Br.Yel,3037,Yellow,,,0.32,$0.051,0,0,,,,,,,,,,,,,,
,4518889,ROOF TILE 2X4/45°,124,Br.Red-Viol,3037,Magenta,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4541380,ROOF TILE 2X4/45°,154,New Dark Red,3037,Dark Red,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4578094,ROOF TILE 2X4/45°,140,Earth Blue,3037,Dark Blue,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6036490,ROOF TILE 2X4/45°,322,Medium Azur,3037,Medium Azure,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6109901,ROOF TILE 2X4/45°,324,Medium Lavendel,3037,Medium Lavender,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,6195281,ROOF TILE 2X4/45°,191,Fl. Yell-Ora,3037,Bright Light Orange,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,4124463,"ROOF TILE 2X4X1, 18°",24,Br.Yel,30363,Yellow,,,0.64,$0.102,0,0,,,,,,,,,,,,,,
,4143000,"ROOF TILE 2X4X1, 18°",1,White,30363,White,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4185583,"ROOF TILE 2X4X1, 18°",26,Black,30363,Black,,,0.40,$0.064,0,0,,,,,,,,,,,,,,
,4210637,"ROOF TILE 2X4X1, 18°",199,Dk. St. Grey,30363,Dark Bluish Gray,,,0.40,$0.064,1,1,,,,,,,1,,,,,,,
,4225869,"ROOF TILE 2X4X1, 18°",192,Red. Brown,30363,Reddish Brown,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,4509915,"ROOF TILE 2X4X1, 18°",194,Med. St-Grey,30363,Light Bluish Gray,,,0.48,$0.077,0,0,,,,,,,,,,,,,,
,6030360,"ROOF TILE 2X4X1, 18°",154,New Dark Red,30363,Dark Red,,,0.64,$0.102,0,0,,,,,,,,,,,,,,
,6187687,ROOF TILE 2X6 45 DEG.,5,Brick-Yel,23949,Tan,,,0.64,$0.102,1,1,1,,,,,,,,,,,,,
,4163334,ROOF TILE 2X8/45°,26,Black,4445,Black,,,0.88,$0.141,0,0,,,,,,,,,,,,,,
,4163984,ROOF TILE 2X8/45°,1,White,4445,White,,,0.88,$0.141,0,0,,,,,,,,,,,,,,
,4509914,ROOF TILE 2X8/45°,194,Med. St-Grey,4445,Light Bluish Gray,,,0.88,$0.141,0,0,,,,,,,,,,,,,,
,4585518,ROOF TILE 2X8/45°,154,New Dark Red,4445,Dark Red,,,0.88,$0.141,0,0,,,,,,,,,,,,,,
,416126,ROOF TILE 3X3/25°,26,Black,4161,Black,,,0.56,$0.090,0,0,,,,,,,,,,,,,,
,6052995,ROOF TILE 3X3/25°,154,New Dark Red,4161,Dark Red,,,0.64,$0.102,0,0,,,,,,,,,,,,,,
,6108588,ROOF TILE 3X3/25°,1,White,4161,White,,,0.64,$0.102,0,0,,,,,,,,,,,,,,
,486101,"ROOF TILE 3X4, 25°/45°",1,White,4861,White,,,0.96,$0.154,0,0,,,,,,,,,,,,,,
,329701,ROOF TILE 3X4/25°,1,White,3297,White,,,0.56,$0.090,0,0,,,,,,,,,,,,,,
