image,item_number,color_code,description,color,emotion,link,release_year
NA,3626bpb0518,3,"Minifigure, Head Male with Thin Gray Moustache and Viewing Apparatus Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0518,2011
NA,3626cpb0518,3,"Minifigure, Head Male with Thin Gray Moustache and Viewing Apparatus Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0518,2011
NA,3626bpx70,3,"Minifigure, Head Moustache and Curly Brown Hair Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx70,2000
NA,3626bpx97,3,"Minifigure, Head Moustache and Forehead Tuft Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx97,1993
NA,3626cpb0999,3,"Minifigure, Head Moustache Brown Bushy, Brown Eyebrows, Chin Strap, Angry Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0999,2013
NA,3626bpb0182,3,"Minifigure, Head Moustache Fu Manchu, Cheek Bones Pattern (Emperor Chang Wu)",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0182,2003
NA,3626bp03,3,"Minifigure, Head Moustache Pointed with Standard Happy Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bp03,1992
NA,3626bpx11,3,"Minifigure, Head Moustache Thick Flat and Short Eyebrows Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx11,1993
NA,3626bpb0162,3,"Minifigure, Head Moustache Thin, Small Goatee, Straight Unibrow Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0162,2003
NA,3626bpb0043,3,"Minifigure, Head Moustache White Hair on Sides, and Large Glasses Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0043,2002
NA,3626bpb0054,3,"Minifigure, Head Moustache, Stubble and Sideburns Black Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0054,1989
NA,3626apb07,3,"Minifigure, Head Moustache, Stubble and Sideburns Black Pattern - Solid",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626apb07,"NA"
NA,3626bpb0096,3,"Minifigure, Head Moustache, Stubble and Sideburns Brown Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0096,1992
NA,3626bpb0522,3,"Minifigure, Head White Moustache, Goatee and Eyebrows, Brown Forehead and Cheek Lines, Neutral Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0522,2011
NA,3626cpb0522,3,"Minifigure, Head White Moustache, Goatee and Eyebrows, Brown Forehead and Cheek Lines, Neutral Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0522,2012
NA,3626bpb0516,3,"Minifigure, Head Male Wrinkled Mouth and Sweat Drops Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0516,2011
NA,3626bpb0922,3,"Minifigure, Head Beard Gray and Black, Gray Eyebrows and Red Eye Dimples Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0922,2013
NA,3626cpb2527,3,"Minifigure, Head Gray Eyebrows, Moustache, Stubble, Sad Face Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2527,2020
NA,3626bpb0172,3,"Minifigure, Head Moustache and Stubble Pattern, White Pupils, Eyebrows",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0172,2003
NA,3626bpb0847,3,"Minifigure, Head Moustache Curly, Eyelashes, Pupils, Raised Eyebrow Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0847,2013
NA,3626cpb1889,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Med. Nougat Scar, Bandage, Lopsided Happy with Teeth / Determined Pattern (Kai)",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1889,2017
NA,3626cpb1889,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Med. Nougat Scar, Bandage, Lopsided Happy with Teeth / Determined Pattern (Kai)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1889,2017
NA,3626cpb2538,3,"Minifigure, Head Dual Sided Brown Eyebrows and Goatee, Bandage, Sad / Scared Face with Black Mask Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2538,2020
NA,3626cpb2538,3,"Minifigure, Head Dual Sided Brown Eyebrows and Goatee, Bandage, Sad / Scared Face with Black Mask Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2538,2020
NA,3626bpb0359,3,"Minifigure, Head Dual Sided Unibrow with Dark Bluish Gray Beard, Sideburns, Hair and Black Scar, Clenched Teeth / Happy Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0359,2009
NA,3626bpb0359,3,"Minifigure, Head Dual Sided Unibrow with Dark Bluish Gray Beard, Sideburns, Hair and Black Scar, Clenched Teeth / Happy Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0359,2009
NA,3626cpb1903,3,"Minifigure, Head Beard Black Stubble, Black Eyebrows, Moustache, Scared Wide Open Mouth Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1903,2017
NA,3626cpb2030,3,"Minifigure, Head Black Eyebrows, Sideburns and Cheek Lines, Open Mouth Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2030,2017
NA,3626cpb2456,3,"Minifigure, Head Dark Brown Beard Stubble, Dark Brown Eyebrows, Left Raised, Open Mouth, Teeth and Tongue, Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2456,2019
NA,3626bpb0582,3,"Minifigure, Head Moustache Handlebar and Sideburns Brown, Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0582,2011
NA,3626cpb0582,3,"Minifigure, Head Moustache Handlebar and Sideburns Brown, Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0582,2011
NA,3626bpx25,3,"Minifigure, Head Male Brown Bangs and Headset Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx25,1997
NA,3626bpx104,3,"Minifigure, Head Male Brown Eyebrows, Slight Smile Pattern (SW Ep.2 Anakin)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx104,2002
NA,3626cpb1147,3,"Minifigure, Head Dual Sided Happy with Tongue / Open Mouth on One Side Pattern (Emmet)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1147,2014
NA,3626cpb1147,3,"Minifigure, Head Dual Sided Happy with Tongue / Open Mouth on One Side Pattern (Emmet)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1147,2014
NA,3626cpb1892,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows and Freckles, Lopsided Happy / Frown Pattern (Jay)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1892,2017
NA,3626cpb1892,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows and Freckles, Lopsided Happy / Frown Pattern (Jay)",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1892,2017
NA,3626cpb2373,3,"Minifigure, Head Dual Sided Black Eyes, Eyebrows, Wide Closed Mouth Smile / Closed Eyes, Smile with Tongue Pattern (Benny)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2373,2019
NA,3626cpb2373,3,"Minifigure, Head Dual Sided Black Eyes, Eyebrows, Wide Closed Mouth Smile / Closed Eyes, Smile with Tongue Pattern (Benny)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2373,2019
NA,3626cpb2429,3,"Minifigure, Head Dual Sided Black Standard Eyes, Smile with Tongue / Eyes with Heart Shape Pupils Pattern (Benny)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2429,2019
NA,3626cpb2429,3,"Minifigure, Head Dual Sided Black Standard Eyes, Smile with Tongue / Eyes with Heart Shape Pupils Pattern (Benny)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2429,2019
NA,3626cpb1243,3,"Minifigure, Head Dual Sided Open Lopsided Smile / Pinched Eyebrows and Frown Pattern (Emmet)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1243,2015
NA,3626cpb1243,3,"Minifigure, Head Dual Sided Open Lopsided Smile / Pinched Eyebrows and Frown Pattern (Emmet)",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1243,2015
NA,3626cpb2268,3,"Minifigure, Head Dual Sided Happy with Tongue / Sad Pattern (Emmet)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2268,2019
NA,3626cpb2268,3,"Minifigure, Head Dual Sided Happy with Tongue / Sad Pattern (Emmet)",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2268,2019
NA,3626cpb1028,3,"Minifigure, Head Dual Sided Black Eyebrows, Lopsided Smile / Open Mouth Scared Pattern (Emmet)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1028,2014
NA,3626cpb1028,3,"Minifigure, Head Dual Sided Black Eyebrows, Lopsided Smile / Open Mouth Scared Pattern (Emmet)",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1028,2014
NA,3626cpb2431,3,"Minifigure, Head Dual Sided Lopsided Smile / Open Mouth Scared, Raised Eyebrows Pattern (Emmet)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2431,2019
NA,3626cpb2431,3,"Minifigure, Head Dual Sided Lopsided Smile / Open Mouth Scared, Raised Eyebrows Pattern (Emmet)",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2431,2019
NA,3626cpb2278,3,"Minifigure, Head Dual Sided Happy with Tongue / Open Mouth Scream Pattern (Emmet)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2278,2019
NA,3626cpb2278,3,"Minifigure, Head Dual Sided Happy with Tongue / Open Mouth Scream Pattern (Emmet)",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2278,2019
NA,3626cpb1900,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Green Eyes, Crooked Smile / Concerned Pattern (Lloyd)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1900,2017
NA,3626cpb1900,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Green Eyes, Crooked Smile / Concerned Pattern (Lloyd)",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1900,2017
NA,3626cpb0435,3,"Minifigure, Head Male Crooked Smile, Black Eyes with White Pupils, Black Eyebrows Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0435,"NA"
NA,3626bpb0100,3,"Minifigure, Head Male Headband Blue with Eyebrows Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0100,1994
NA,3626bpx101,3,"Minifigure, Head Male Headband Red and Freckles Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx101,1995
NA,3626bpb0009,3,"Minifigure, Head Male HP Ron with Freckles Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0009,2001
NA,3626bpx44,3,"Minifigure, Head Male Messy Orange Hair, Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx44,2001
NA,3626bpb0050,3,"Minifigure, Head Male Messy Red Hair, Smile, White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0050,2002
NA,3626cpb0050,3,"Minifigure, Head Male Messy Red Hair, Smile, White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0050,2011
NA,3626bpb0712,3,"Minifigure, Head Male Thick Black Eyebrows, Repaired Glasses, Nervous Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0712,2012
NA,3626cpb0510,3,"Minifigure, Head Male Thick Reddish Brown Eyebrows, White Pupils and Lopsided Happy with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0510,"NA"
NA,3626bp62,3,"Minifigure, Head Male White Bangs Messy Hair Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bp62,1993
NA,3626bpx27,3,"Minifigure, Head Male White Bangs Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx27,1997
NA,3626cpb1873,3,"Minifigure, Head Reddish Brown Eyebrows, Green Eyes, Crooked Smile Pattern (Lloyd)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1873,2017
NA,3626cpb0726,90,"Minifigure, Head Dual Sided LotR Merry Smirking / Shouting Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0726,2012
NA,3626cpb0726,90,"Minifigure, Head Dual Sided LotR Merry Smirking / Shouting Pattern",Light Nougat,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0726,2012
NA,3626bpx12,3,"Minifigure, Head Male Brown Bangs and Long Brown Hair Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx12,1996
NA,3626bpb0045,3,"Minifigure, Head Male Brown Bangs Parted on Right, Thick Eyes and Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0045,"NA"
NA,3626bpb0016,3,"Minifigure, Head Male Brown Bangs Parted on Right, White Pupils and Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0016,1999
NA,3626bpx17,3,"Minifigure, Head Male Brown Bangs Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx17,1999
NA,3626bpx126,3,"Minifigure, Head Male Messy Black Hair, Slight Smile, Eyebrows Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx126,2003
NA,3626bpx16,3,"Minifigure, Head Male Smile, Black Eyebrows, Short Bangs and Long Hair Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx16,2000
NA,3626cpb0511,3,"Minifigure, Head Male Thin Happy, Black Eyes with White Pupils, Black Eyebrows Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0511,"NA"
NA,3626cpb2205,3,"Minifigure, Head Dual Sided Beard Stubble, Thick Eyebrows, Pencil Moustache, Soul Patch, Smile / Frown Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2205,2018
NA,3626cpb2205,3,"Minifigure, Head Dual Sided Beard Stubble, Thick Eyebrows, Pencil Moustache, Soul Patch, Smile / Frown Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2205,2018
NA,3626cpb2279,3,"Minifigure, Head Dual Sided Black Eyebrows, Stubble, Happy / Open Mouth Angry Pattern (Rex Dangervest)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2279,2019
NA,3626cpb2279,3,"Minifigure, Head Dual Sided Black Eyebrows, Stubble, Happy / Open Mouth Angry Pattern (Rex Dangervest)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2279,2019
NA,3626bpb0593,3,"Minifigure, Head Dual Sided Beard Stubble, Smile / Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0593,2011
NA,3626bpb0593,3,"Minifigure, Head Dual Sided Beard Stubble, Smile / Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0593,2011
NA,3626cpb0593,3,"Minifigure, Head Dual Sided Beard Stubble, Smile / Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0593,2011
NA,3626cpb0593,3,"Minifigure, Head Dual Sided Beard Stubble, Smile / Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0593,2011
NA,3626cpb2143,3,"Minifigure, Head Dual Sided Black Eyebrows and Stubble, Smiling / Neutral Expression Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2143,2018
NA,3626cpb2143,3,"Minifigure, Head Dual Sided Black Eyebrows and Stubble, Smiling / Neutral Expression Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2143,2018
NA,3626cpb2751,3,"Minifigure, Head Dual Sided Black Eyebrows and Moustache, Dark Turquoise Star Glasses, Gap in Teeth, Smile / Scared Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2751,2021
NA,3626cpb2751,3,"Minifigure, Head Dual Sided Black Eyebrows and Moustache, Dark Turquoise Star Glasses, Gap in Teeth, Smile / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2751,2021
NA,3626cpb1762,3,"Minifigure, Head Dual Sided Thick Black Eyebrows, Goatee, Cheek Lines, Crooked Smile / Gray Headband, Scared Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1762,2017
NA,3626cpb1762,3,"Minifigure, Head Dual Sided Thick Black Eyebrows, Goatee, Cheek Lines, Crooked Smile / Gray Headband, Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1762,2017
NA,3626bpb0266,3,"Minifigure, Head Male Red-Brown Hair over Eye, One Eyebrow, Stubble, White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0266,2006
NA,3626cpb0676,3,"Minifigure, Head Beard Brown, Bushy Eyebrows, White Pupils and Pensive Smile with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0676,"NA"
NA,3626bpb0683,3,"Minifigure, Head Male Brown Bushy Sideburns, Thin Eyebrows, White Pupils and Open Mouth Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0683,2012
NA,3626bpb0216,3,"Minifigure, Head Male Pupils, Black Hair, Curly Eyebrows, Goatee Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0216,2004
NA,3626bpb0023,3,"Minifigure, Head Beard around Mouth, White Smile, White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0023,2002
NA,3626cpb0023,3,"Minifigure, Head Beard around Mouth, White Smile, White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0023,"NA"
NA,3626cpb1213,3,"Minifigure, Head Beard Black Angular, Pupils, Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1213,2013
NA,3626bpb0196,3,"Minifigure, Head Beard Brown Angular with White Pupils and Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0196,2004
NA,3626cpb0884,3,"Minifigure, Head Beard Brown Angular, Pupils, Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0884,2013
NA,3626bpb0332,3,"Minifigure, Head Beard Brown Rounded with White Pupils and Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0332,2010
NA,3626cpb0332,3,"Minifigure, Head Beard Brown Rounded with White Pupils and Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0332,2010
NA,3626cpb1331,3,"Minifigure, Head Beard Brown Stubble, Eyepatch, Open Happy, Missing Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1331,2015
NA,3626bpb0676,3,"Minifigure, Head Beard Brown, Bushy Eyebrows, White Pupils and Pensive Smile with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0676,2012
NA,3626cpb1960,3,"Minifigure, Head Beard Gray and White, Thick Eyebrows, Right Raised Eyebrow, Dark Orange Cheek Lines Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1960,2016
NA,3626cpb1360,3,"Minifigure, Head Beard Stubble, Brown Eyebrows, Moustache, Open Mouth, Two Teeth Pattern (Hank Haystack)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1360,2014
NA,3626cpb1305,3,"Minifigure, Head Beard Stubble, Brown Eyebrows, White Pupils, Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1305,2014
NA,3626bpb0848,3,"Minifigure, Head Beard Stubble, Thick Dark Tan Eyebrows and Open Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0848,2013
NA,3626bpb0025,3,"Minifigure, Head Beard Vertical Lines with Messy Hair, Moustache Dark Red Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0025,1989
NA,3626apb05,3,"Minifigure, Head Beard Vertical Lines with Messy Hair, Moustache Dark Red Pattern - Solid",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626apb05,"NA"
NA,3626bpx123,3,"Minifigure, Head Beard Vertical Lines with Messy Hair, Moustache Dark Red, Eyepatch Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx123,1992
NA,3626bpx22,3,"Minifigure, Head Beard Vertical Lines with Messy Hair, Moustache Red Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx22,1992
NA,3626bpx80,3,"Minifigure, Head Beard Vertical Lines with Messy Hair, Moustache Red, Eyepatch Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx80,1989
NA,3626bpb0545,3,"Minifigure, Head Beard White, Bushy Eyebrows, Smile, White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0545,2011
NA,3626bpx141,3,"Minifigure, Head Beard with Beard, Hair, and Sideburns in Vertical Line Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx141,1996
NA,3626bpb0249,3,"Minifigure, Head Beard with Brown Trim Beard (forked below mouth) and Eyebrows Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0249,2002
NA,3626bpb0024,3,"Minifigure, Head Beard with Brown Trim Beard (forked below mouth) and Eyebrows, Headset Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0024,2002
NA,3626bp39,3,"Minifigure, Head Beard with Gray Facial Hair Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bp39,1996
NA,3626bpx43,3,"Minifigure, Head Beard, Raised Gray Eyebrows and Open White Mouth, Black Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx43,2000
NA,3626cpb1937,3,"Minifigure, Head Black Eyebrows, Sideburns and Goatee, Scared Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1937,2017
NA,3626cpb2526,3,"Minifigure, Head Black Eyepatch, Brown Eyebrows, Sideburns, Stubble, Open White Mouth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2526,2020
NA,3626cpb1886,3,"Minifigure, Head Black Short Eyebrows, Med. Nougat Cheek Lines, Black Moustache, Slight Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1886,2017
NA,3626cpb2733,3,"Minifigure, Head Black Thick Eyebrows, Reddish Brown Sideburns, Cheek Lines, Chin Dimple, Lopsided Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2733,2021
NA,3626cpb1872,3,"Minifigure, Head Dark Brown Eyebrows, Dark Orange Freckles, Open Mouth Crooked Smile Pattern (Jay)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1872,2017
NA,3626bpx24,3,"Minifigure, Head Glasses with Blue Glasses and Headset Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx24,1997
NA,3626bpb0110,3,"Minifigure, Head Glasses with Blue Sunglasses and Moustache Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0110,1999
NA,3626bpb0176,3,"Minifigure, Head Glasses with Blue Sunglasses and Wide-Spaced Stubble Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0176,1993
NA,3626bpb0691,3,"Minifigure, Head Glasses with Brown Moustache and Eyebrows Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0691,2012
NA,3626bpx62,3,"Minifigure, Head Glasses with Goatee Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx62,1998
NA,3626bpx14,3,"Minifigure, Head Glasses with Gray Eyebrows, Beard and Moustache Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx14,1999
NA,3626cpx14,3,"Minifigure, Head Glasses with Gray Eyebrows, Beard and Moustache Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpx14,"NA"
NA,3626cpb1116,3,"Minifigure, Head Glasses with Green Goggles and Brown Stubble Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1116,2014
NA,3626bpb0228,3,"Minifigure, Head Glasses with Headset, Fine Stubble Pattern (Flex)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0228,2004
NA,3626cpb0803,3,"Minifigure, Head Glasses with Safety Goggles, Brown Eyebrows and Goatee Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0803,2012
NA,3626bpb0587,3,"Minifigure, Head Glasses with Silver Round Frames, Dark Tan Sideburns Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0587,2011
NA,3626bpb0098,3,"Minifigure, Head Glasses with Silver Sunglasses and Goatee Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0098,1998
NA,3626bpb0512,3,"Minifigure, Head Glasses with Slotted White Sunglasses and Smirk with Gold Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0512,2011
