"","item_number","description","category","item_link","minifigs_link","color_link","Name"
"751","99930","Minifigure, Hair Short Combed Sideways Part Left","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=99930","https://www.bricklink.com/catalogItemIn.asp?P=99930&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=99930#T=C","Tan"
"752","99930","Minifigure, Hair Short Combed Sideways Part Left","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=99930","https://www.bricklink.com/catalogItemIn.asp?P=99930&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=99930#T=C","White"
"753","27323pb01","Minifigure, Hair Short Combed Sideways Part Left Thick with Light Bluish Gray Temples Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=27323pb01","https://www.bricklink.com/catalogItemIn.asp?P=27323pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=27323pb01#T=C","Dark Bluish Gray"
"754","15500","Minifigure, Hair Short Combed Sideways Part Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15500","https://www.bricklink.com/catalogItemIn.asp?P=15500&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15500#T=C","Black"
"755","15500","Minifigure, Hair Short Combed Sideways Part Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15500","https://www.bricklink.com/catalogItemIn.asp?P=15500&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15500#T=C","Blue"
"756","15500","Minifigure, Hair Short Combed Sideways Part Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15500","https://www.bricklink.com/catalogItemIn.asp?P=15500&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15500#T=C","Dark Brown"
"757","15500","Minifigure, Hair Short Combed Sideways Part Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15500","https://www.bricklink.com/catalogItemIn.asp?P=15500&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15500#T=C","Dark Purple"
"758","15500","Minifigure, Hair Short Combed Sideways Part Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15500","https://www.bricklink.com/catalogItemIn.asp?P=15500&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15500#T=C","Light Bluish Gray"
"759","15500","Minifigure, Hair Short Combed Sideways Part Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15500","https://www.bricklink.com/catalogItemIn.asp?P=15500&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15500#T=C","Reddish Brown"
"760","15500","Minifigure, Hair Short Combed Sideways Part Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15500","https://www.bricklink.com/catalogItemIn.asp?P=15500&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15500#T=C","Tan"
"761","15500","Minifigure, Hair Short Combed Sideways Part Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15500","https://www.bricklink.com/catalogItemIn.asp?P=15500&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15500#T=C","White"
"762","15500pb01","Minifigure, Hair Short Combed Sideways Part Right with Silver Streaks Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15500pb01","https://www.bricklink.com/catalogItemIn.asp?P=15500pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15500pb01#T=C","Dark Azure"
"763","83970","Minifigure, Hair Short in Back, Spiked Bangs, Long Part to Left","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=83970","https://www.bricklink.com/catalogItemIn.asp?P=83970&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=83970#T=C","Light Bluish Gray"
"764","83970","Minifigure, Hair Short in Back, Spiked Bangs, Long Part to Left","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=83970","https://www.bricklink.com/catalogItemIn.asp?P=83970&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=83970#T=C","Reddish Brown"
"765","2003","Minifigure, Hair Short Layered Mop Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=2003","https://www.bricklink.com/catalogItemIn.asp?P=2003&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=2003#T=C","Black"
"766","2003pb02","Minifigure, Hair Short Layered Mop Top with Lime and Red Streaks Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=2003pb02","https://www.bricklink.com/catalogItemIn.asp?P=2003pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=2003pb02#T=C","Reddish Brown"
"767","2003pb05","Minifigure, Hair Short Layered Mop Top with Lime Streaks Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=2003pb05","https://www.bricklink.com/catalogItemIn.asp?P=2003pb05&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=2003pb05#T=C","Reddish Brown"
"768","2003pb01","Minifigure, Hair Short Layered Mop Top with Lime Streaks Wavy Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=2003pb01","https://www.bricklink.com/catalogItemIn.asp?P=2003pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=2003pb01#T=C","Reddish Brown"
"769","2003pb03","Minifigure, Hair Short Layered Mop Top with Magenta Streaks Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=2003pb03","https://www.bricklink.com/catalogItemIn.asp?P=2003pb03&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=2003pb03#T=C","Black"
"770","2003pb04","Minifigure, Hair Short Layered Mop Top with Tan Streaks Wavy Pattern (BAM)","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=2003pb04","https://www.bricklink.com/catalogItemIn.asp?P=2003pb04&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=2003pb04#T=C","Reddish Brown"
"771","21787","Minifigure, Hair Short Shaggy","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21787","https://www.bricklink.com/catalogItemIn.asp?P=21787&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21787#T=C","Medium Nougat"
"772","21787","Minifigure, Hair Short Shaggy","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21787","https://www.bricklink.com/catalogItemIn.asp?P=21787&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21787#T=C","White"
"773","21788","Minifigure, Hair Short Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21788","https://www.bricklink.com/catalogItemIn.asp?P=21788&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21788#T=C","Black"
"774","21788","Minifigure, Hair Short Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21788","https://www.bricklink.com/catalogItemIn.asp?P=21788&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21788#T=C","Bright Light Yellow"
"775","21268","Minifigure, Hair Short Swept Back with Sideburns and Widow's Peak","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21268","https://www.bricklink.com/catalogItemIn.asp?P=21268&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21268#T=C","Black"
"776","21268","Minifigure, Hair Short Swept Back with Sideburns and Widow's Peak","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21268","https://www.bricklink.com/catalogItemIn.asp?P=21268&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21268#T=C","Dark Bluish Gray"
"777","21268","Minifigure, Hair Short Swept Back with Sideburns and Widow's Peak","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21268","https://www.bricklink.com/catalogItemIn.asp?P=21268&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21268#T=C","Green"
"778","21268","Minifigure, Hair Short Swept Back with Sideburns and Widow's Peak","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21268","https://www.bricklink.com/catalogItemIn.asp?P=21268&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21268#T=C","Light Bluish Gray"
"779","21268","Minifigure, Hair Short Swept Back with Sideburns and Widow's Peak","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21268","https://www.bricklink.com/catalogItemIn.asp?P=21268&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21268#T=C","Lime"
"780","21268","Minifigure, Hair Short Swept Back with Sideburns and Widow's Peak","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21268","https://www.bricklink.com/catalogItemIn.asp?P=21268&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21268#T=C","Reddish Brown"
"781","21268","Minifigure, Hair Short Swept Back with Sideburns and Widow's Peak","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21268","https://www.bricklink.com/catalogItemIn.asp?P=21268&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21268#T=C","Tan"
"782","21268","Minifigure, Hair Short Swept Back with Sideburns and Widow's Peak","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21268","https://www.bricklink.com/catalogItemIn.asp?P=21268&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21268#T=C","White"
"783","40233","Minifigure, Hair Short Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=40233","https://www.bricklink.com/catalogItemIn.asp?P=40233&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=40233#T=C","Black"
"784","40233","Minifigure, Hair Short Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=40233","https://www.bricklink.com/catalogItemIn.asp?P=40233&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=40233#T=C","Dark Tan"
"785","40233","Minifigure, Hair Short Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=40233","https://www.bricklink.com/catalogItemIn.asp?P=40233&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=40233#T=C","Light Bluish Gray"
"786","40938","Minifigure, Hair Short Tousled with 2 Locks on Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=40938","https://www.bricklink.com/catalogItemIn.asp?P=40938&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=40938#T=C","Dark Brown"
"787","40938","Minifigure, Hair Short Tousled with 2 Locks on Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=40938","https://www.bricklink.com/catalogItemIn.asp?P=40938&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=40938#T=C","Reddish Brown"
"788","10166pb02","Minifigure, Hair Short Tousled with Black Headphones / Earmuffs Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb02","https://www.bricklink.com/catalogItemIn.asp?P=10166pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb02#T=C","Reddish Brown"
"789","10166pb03","Minifigure, Hair Short Tousled with Dark Tan Headphones / Earmuffs Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb03","https://www.bricklink.com/catalogItemIn.asp?P=10166pb03&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb03#T=C","Black"
"790","10166pb03","Minifigure, Hair Short Tousled with Dark Tan Headphones / Earmuffs Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb03","https://www.bricklink.com/catalogItemIn.asp?P=10166pb03&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb03#T=C","Dark Brown"
"791","10166pb04","Minifigure, Hair Short Tousled with Medium Azure Headphones / Earmuffs Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb04","https://www.bricklink.com/catalogItemIn.asp?P=10166pb04&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb04#T=C","Reddish Brown"
"792","62810","Minifigure, Hair Short Tousled with Side Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62810","https://www.bricklink.com/catalogItemIn.asp?P=62810&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62810#T=C","Black"
"793","62810","Minifigure, Hair Short Tousled with Side Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62810","https://www.bricklink.com/catalogItemIn.asp?P=62810&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62810#T=C","Brown"
"794","62810","Minifigure, Hair Short Tousled with Side Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62810","https://www.bricklink.com/catalogItemIn.asp?P=62810&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62810#T=C","Dark Brown"
"795","62810","Minifigure, Hair Short Tousled with Side Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62810","https://www.bricklink.com/catalogItemIn.asp?P=62810&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62810#T=C","Dark Orange"
"796","62810","Minifigure, Hair Short Tousled with Side Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62810","https://www.bricklink.com/catalogItemIn.asp?P=62810&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62810#T=C","Dark Tan"
"797","62810","Minifigure, Hair Short Tousled with Side Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62810","https://www.bricklink.com/catalogItemIn.asp?P=62810&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62810#T=C","Light Bluish Gray"
"798","62810","Minifigure, Hair Short Tousled with Side Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62810","https://www.bricklink.com/catalogItemIn.asp?P=62810&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62810#T=C","Medium Nougat"
"799","62810","Minifigure, Hair Short Tousled with Side Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62810","https://www.bricklink.com/catalogItemIn.asp?P=62810&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62810#T=C","Reddish Brown"
"800","62810","Minifigure, Hair Short Tousled with Side Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62810","https://www.bricklink.com/catalogItemIn.asp?P=62810&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62810#T=C","Tan"
"801","62810","Minifigure, Hair Short Tousled with Side Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62810","https://www.bricklink.com/catalogItemIn.asp?P=62810&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62810#T=C","Yellow"
"802","20597","Minifigure, Hair Short Tousled with Side Part and Lock Sticking Up","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=20597","https://www.bricklink.com/catalogItemIn.asp?P=20597&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=20597#T=C","Black"
"803","20597","Minifigure, Hair Short Tousled with Side Part and Lock Sticking Up","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=20597","https://www.bricklink.com/catalogItemIn.asp?P=20597&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=20597#T=C","Blue"
"804","20597","Minifigure, Hair Short Tousled with Side Part and Lock Sticking Up","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=20597","https://www.bricklink.com/catalogItemIn.asp?P=20597&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=20597#T=C","Dark Brown"
"805","20597","Minifigure, Hair Short Tousled with Side Part and Lock Sticking Up","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=20597","https://www.bricklink.com/catalogItemIn.asp?P=20597&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=20597#T=C","Medium Nougat"
"806","10166pb01","Minifigure, Hair Short Tousled with Silver Headphones / Earmuffs Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb01","https://www.bricklink.com/catalogItemIn.asp?P=10166pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb01#T=C","Black"
"807","10166pb01","Minifigure, Hair Short Tousled with Silver Headphones / Earmuffs Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb01","https://www.bricklink.com/catalogItemIn.asp?P=10166pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb01#T=C","Dark Turquoise"
"808","10166pb01","Minifigure, Hair Short Tousled with Silver Headphones / Earmuffs Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb01","https://www.bricklink.com/catalogItemIn.asp?P=10166pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=10166pb01#T=C","Medium Nougat"
"809","15617pb01","Minifigure, Hair Short Tousled with Silver Robot Components and Eyepiece Pattern Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15617pb01","https://www.bricklink.com/catalogItemIn.asp?P=15617pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15617pb01#T=C","Black"
"810","26139","Minifigure, Hair Short Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=26139","https://www.bricklink.com/catalogItemIn.asp?P=26139&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=26139#T=C","Bright Light Yellow"
"811","26139","Minifigure, Hair Short Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=26139","https://www.bricklink.com/catalogItemIn.asp?P=26139&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=26139#T=C","Dark Brown"
"812","26139","Minifigure, Hair Short Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=26139","https://www.bricklink.com/catalogItemIn.asp?P=26139&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=26139#T=C","Dark Orange"
"813","26139","Minifigure, Hair Short Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=26139","https://www.bricklink.com/catalogItemIn.asp?P=26139&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=26139#T=C","Dark Tan"
"814","26139","Minifigure, Hair Short Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=26139","https://www.bricklink.com/catalogItemIn.asp?P=26139&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=26139#T=C","Medium Nougat"
"815","26139","Minifigure, Hair Short Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=26139","https://www.bricklink.com/catalogItemIn.asp?P=26139&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=26139#T=C","Reddish Brown"
"816","26139","Minifigure, Hair Short Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=26139","https://www.bricklink.com/catalogItemIn.asp?P=26139&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=26139#T=C","White"
"817","3277","Minifigure, Hair Short Wavy, Parted on Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3277","https://www.bricklink.com/catalogItemIn.asp?P=3277&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3277#T=C","Black"
"818","3277","Minifigure, Hair Short Wavy, Parted on Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3277","https://www.bricklink.com/catalogItemIn.asp?P=3277&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3277#T=C","Dark Brown"
"819","3277","Minifigure, Hair Short Wavy, Parted on Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3277","https://www.bricklink.com/catalogItemIn.asp?P=3277&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3277#T=C","Lime"
"820","3277","Minifigure, Hair Short Wavy, Parted on Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3277","https://www.bricklink.com/catalogItemIn.asp?P=3277&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3277#T=C","Reddish Brown"
"821","15443","Minifigure, Hair Short with 2 Locks on Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15443","https://www.bricklink.com/catalogItemIn.asp?P=15443&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15443#T=C","Black"
"822","15443","Minifigure, Hair Short with 2 Locks on Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15443","https://www.bricklink.com/catalogItemIn.asp?P=15443&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15443#T=C","Dark Brown"
"823","15443","Minifigure, Hair Short with 2 Locks on Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15443","https://www.bricklink.com/catalogItemIn.asp?P=15443&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15443#T=C","Medium Nougat"
"824","15443","Minifigure, Hair Short with 2 Locks on Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15443","https://www.bricklink.com/catalogItemIn.asp?P=15443&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15443#T=C","Reddish Brown"
"825","15443","Minifigure, Hair Short with 2 Locks on Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15443","https://www.bricklink.com/catalogItemIn.asp?P=15443&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15443#T=C","Yellow"
"826","39514pb01","Minifigure, Hair Short with 2 Locks on Left Side with Black Headphones Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=39514pb01","https://www.bricklink.com/catalogItemIn.asp?P=39514pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=39514pb01#T=C","Reddish Brown"
"827","59362","Minifigure, Hair Short with Curled Ends","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=59362","https://www.bricklink.com/catalogItemIn.asp?P=59362&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=59362#T=C","Reddish Brown"
"828","42874pb01","Minifigure, Hair Short with Lock Sticking Up and Black Top Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=42874pb01","https://www.bricklink.com/catalogItemIn.asp?P=42874pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=42874pb01#T=C","Dark Tan"
"829","21789","Minifigure, Hair Short with Slightly Curled Ends","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=21789","https://www.bricklink.com/catalogItemIn.asp?P=21789&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=21789#T=C","Reddish Brown"
"830","62711","Minifigure, Hair Short, Bob Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62711","https://www.bricklink.com/catalogItemIn.asp?P=62711&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62711#T=C","Black"
"831","62711","Minifigure, Hair Short, Bob Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62711","https://www.bricklink.com/catalogItemIn.asp?P=62711&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62711#T=C","Dark Azure"
"832","62711","Minifigure, Hair Short, Bob Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62711","https://www.bricklink.com/catalogItemIn.asp?P=62711&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62711#T=C","Dark Brown"
"833","62711","Minifigure, Hair Short, Bob Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62711","https://www.bricklink.com/catalogItemIn.asp?P=62711&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62711#T=C","Dark Orange"
"834","62711","Minifigure, Hair Short, Bob Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62711","https://www.bricklink.com/catalogItemIn.asp?P=62711&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62711#T=C","Dark Tan"
"835","62711","Minifigure, Hair Short, Bob Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62711","https://www.bricklink.com/catalogItemIn.asp?P=62711&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62711#T=C","Orange"
"836","62711","Minifigure, Hair Short, Bob Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62711","https://www.bricklink.com/catalogItemIn.asp?P=62711&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62711#T=C","Red"
"837","62711","Minifigure, Hair Short, Bob Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62711","https://www.bricklink.com/catalogItemIn.asp?P=62711&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62711#T=C","White"
"838","62711pb01","Minifigure, Hair Short, Bob Cut with Dark Red Bangs Pattern (Karai)","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62711pb01","https://www.bricklink.com/catalogItemIn.asp?P=62711pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62711pb01#T=C","Black"
"839","36268","Minifigure, Hair Short, Bob Cut with Left Side Part and Right Curl","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36268","https://www.bricklink.com/catalogItemIn.asp?P=36268&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36268#T=C","Dark Brown"
"840","36268","Minifigure, Hair Short, Bob Cut with Left Side Part and Right Curl","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36268","https://www.bricklink.com/catalogItemIn.asp?P=36268&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36268#T=C","Reddish Brown"
"841","x219","Minifigure, Hair Short, Bowl Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=x219","https://www.bricklink.com/catalogItemIn.asp?P=x219&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=x219#T=C","Black"
"842","x219","Minifigure, Hair Short, Bowl Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=x219","https://www.bricklink.com/catalogItemIn.asp?P=x219&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=x219#T=C","Dark Brown"
"843","x219","Minifigure, Hair Short, Bowl Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=x219","https://www.bricklink.com/catalogItemIn.asp?P=x219&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=x219#T=C","Dark Orange"
"844","x219","Minifigure, Hair Short, Bowl Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=x219","https://www.bricklink.com/catalogItemIn.asp?P=x219&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=x219#T=C","Earth Orange"
"845","x219","Minifigure, Hair Short, Bowl Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=x219","https://www.bricklink.com/catalogItemIn.asp?P=x219&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=x219#T=C","Light Bluish Gray"
"846","x219","Minifigure, Hair Short, Bowl Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=x219","https://www.bricklink.com/catalogItemIn.asp?P=x219&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=x219#T=C","Reddish Brown"
"847","x219","Minifigure, Hair Short, Bowl Cut","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=x219","https://www.bricklink.com/catalogItemIn.asp?P=x219&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=x219#T=C","Tan"
